SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Condo/Co-op,4250 N Marine Dr #724,Chicago,IL,60613,142500,1,1.0,CHI - Uptown,906,,1962,7,157,509,Active,,,http://www.redfin.com/IL/Chicago/4250-N-Marine-Dr-60613/unit-724/home/13396912,MRED,11234006,N,Y,41.9598845,-87.647122
MLS Listing,,Condo/Co-op,3825 N Wilton Ave #2,Chicago,IL,60613,469900,3,2.0,CHI - Lake View,,,1901,7,,128,Active,,,http://www.redfin.com/IL/Chicago/3825-N-Wilton-Ave-60613/unit-2/home/13384293,MRED,11235059,N,Y,41.9519317,-87.6530031
MLS Listing,,Condo/Co-op,711 W Gordon Ter #308,Chicago,IL,60613,235000,2,1.5,CHI - Uptown,1050,,1980,22,224,510,Active,,,http://www.redfin.com/IL/Chicago/711-W-Gordon-Ter-60613/unit-308/home/12795821,MRED,11191777,N,Y,41.9576643,-87.6482805
MLS Listing,,Condo/Co-op,4318 N Clarendon Ave #1820,Chicago,IL,60613,159000,1,1.0,CHI - Uptown,700,,1917,31,227,410,Active,,,http://www.redfin.com/IL/Chicago/4318-N-Clarendon-Ave-60613/unit-1820/home/13393451,MRED,11210911,N,Y,41.9608429,-87.650316
MLS Listing,,Condo/Co-op,3800 N Lake Shore Dr Unit 10B,Chicago,IL,60613,689000,2,2.5,CHI - Lake View,,,1927,198,,1532,Active,,,http://www.redfin.com/IL/Chicago/3800-N-Lake-Shore-Dr-60613/unit-10B/home/13379845,MRED,11031556,N,Y,41.9526534,-87.645509
MLS Listing,,Condo/Co-op,3800 N Lake Shore Dr Unit 3E,Chicago,IL,60613,399900,3,2.0,CHI - Lake View,2150,,1927,1,186,1280,Active,,,http://www.redfin.com/IL/Chicago/3800-N-Lake-Shore-Dr-60613/unit-3E/home/13378929,MRED,11241988,N,Y,41.9526534,-87.645509
MLS Listing,,Condo/Co-op,1025 W Buena Ave Unit 3W,Chicago,IL,60613,435000,3,2.0,CHI - Uptown,1600,,2002,1,272,358,Active,October-9-2021 01:30 PM,October-9-2021 03:30 PM,http://www.redfin.com/IL/Chicago/1025-W-Buena-Ave-60613/unit-3W/home/12701338,MRED,11241763,N,Y,41.958104,-87.655854
MLS Listing,,Condo/Co-op,4311 N Sheridan Rd #404,Chicago,IL,60613,370000,2,2.0,CHI - Uptown,,,2006,1,,329,Active,,,http://www.redfin.com/IL/Chicago/4311-N-Sheridan-Rd-60613/unit-404/home/18919740,MRED,11241568,N,Y,41.9600676,-87.6543982
MLS Listing,,Condo/Co-op,655 W Irving Park Rd #2107,Chicago,IL,60613,148000,1,1.0,CHI - Lake View,689,,1973,1,215,422,Active,,,http://www.redfin.com/IL/Chicago/655-W-Irving-Park-Rd-60613/unit-2107/home/12728260,MRED,11241419,N,Y,41.9543355,-87.6469625
MLS Listing,,Condo/Co-op,814 W Cuyler Ave Unit 1E,Chicago,IL,60613,399900,3,2.5,CHI - Uptown,2100,,1907,1,190,291,Active,,,http://www.redfin.com/IL/Chicago/814-W-Cuyler-Ave-60613/unit-1E/home/13392483,MRED,11230763,N,Y,41.956125,-87.650485
MLS Listing,,Multi-Family (2-4 Unit),731 W Junior Ter,Chicago,IL,60613,1895000,12,7.0,Buena Park,,6098,1911,1,,,Active,,,http://www.redfin.com/IL/Chicago/731-W-Junior-Ter-60613/home/13397612,MRED,11241381,N,Y,41.9606938,-87.6487485
MLS Listing,,Condo/Co-op,832 W Belle Plaine Ave Unit 1E,Chicago,IL,60613,365000,3,2.0,CHI - Uptown,1700,,1911,1,215,419,Active,October-9-2021 12:00 PM,October-9-2021 01:30 PM,http://www.redfin.com/IL/Chicago/832-W-Belle-Plaine-Ave-60613/unit-1E/home/18928867,MRED,11241063,N,Y,41.9574899,-87.6512886
MLS Listing,,Condo/Co-op,941 W Gordon Ter Unit 1W,Chicago,IL,60613,125000,0,1.0,CHI - Uptown,,,1915,1,,158,Active,,,http://www.redfin.com/IL/Chicago/941-W-Gordon-Ter-60613/unit-1W/home/12671698,MRED,11240371,N,Y,41.9572236,-87.6540221
MLS Listing,,Condo/Co-op,832 W Belle Plaine Ave Unit G,Chicago,IL,60613,319900,3,2.0,CHI - Uptown,1925,,1910,1,166,327,Active,,,http://www.redfin.com/IL/Chicago/832-W-Belle-Plaine-Ave-60613/unit-G/home/18918110,MRED,11240200,N,Y,41.9574899,-87.6512886
MLS Listing,,Condo/Co-op,655 W Irving Park Rd #3017,Chicago,IL,60613,225000,1,1.0,Park Place Tower,840,,1973,2,268,650,Active,,,http://www.redfin.com/IL/Chicago/655-W-Irving-Park-Rd-60613/unit-3017/home/12671519,MRED,11239970,N,Y,41.9543355,-87.6469625
MLS Listing,,Multi-Family (2-4 Unit),4330 N Sheridan Rd,Chicago,IL,60613,1288000,10,6.0,CHI - Uptown,,,1914,2,,,Active,,,http://www.redfin.com/IL/Chicago/4330-N-Sheridan-Rd-60613/home/13393572,MRED,11239747,N,Y,41.9606935,-87.655122
MLS Listing,,Condo/Co-op,728 W Sheridan Rd Unit 1S,Chicago,IL,60613,289900,2,1.0,CHI - Lake View,,,1920,2,,489,Active,,,http://www.redfin.com/IL/Chicago/728-W-Sheridan-Rd-60613/unit-1S/home/12700970,MRED,11239737,N,Y,41.9529662,-87.6490319
MLS Listing,,Condo/Co-op,3950 N Lake Shore Dr #1220,Chicago,IL,60613,265000,3,1.5,CHI - Lake View,1200,,,2,221,876,Active,,,http://www.redfin.com/IL/Chicago/3950-N-Lake-Shore-Dr-60613/unit-1220/home/13381306,MRED,11239706,N,Y,41.954247,-87.6458578
MLS Listing,,Condo/Co-op,711 W Gordon Ter #116,Chicago,IL,60613,249999,2,1.5,CHI - Uptown,1100,,1977,2,227,510,Active,October-9-2021 10:30 AM,October-9-2021 12:00 PM,http://www.redfin.com/IL/Chicago/711-W-Gordon-Ter-60613/unit-116/home/12794941,MRED,11239582,N,Y,41.9576643,-87.6482805
MLS Listing,,Condo/Co-op,4407 N Beacon St Unit 2N,Chicago,IL,60640,445000,3,2.0,CHI - Uptown,,,1908,2,,303,Active,October-9-2021 11:00 AM,October-9-2021 01:00 PM,http://www.redfin.com/IL/Chicago/4407-N-Beacon-St-60640/unit-2N/home/13082157,MRED,11239420,N,Y,41.961936,-87.66333
MLS Listing,,Condo/Co-op,3950 N Lake Shore Dr #2025,Chicago,IL,60613,189000,2,1.0,CHI - Lake View,1000,,1957,2,189,833,Active,,,http://www.redfin.com/IL/Chicago/3950-N-Lake-Shore-Dr-60613/unit-2025/home/13380072,MRED,11239236,N,Y,41.954247,-87.6458578
MLS Listing,,Condo/Co-op,4343 N Clarendon Ave #2415,Chicago,IL,60613,149900,1,1.0,CHI - Uptown,812,,1974,2,185,696,Active,October-9-2021 12:00 PM,October-9-2021 02:00 PM,http://www.redfin.com/IL/Chicago/4343-N-Clarendon-Ave-60613/unit-2415/home/13397316,MRED,11239173,N,Y,41.9612878,-87.6494037
MLS Listing,,Condo/Co-op,3762 N Lakewood Ave Unit 3S,Chicago,IL,60613,428000,3,1.0,CHI - Lake View,,,1920,2,,456,Active,October-9-2021 01:00 PM,October-9-2021 03:00 PM,http://www.redfin.com/IL/Chicago/3762-N-Lakewood-Ave-60613/unit-3S/home/172339780,MRED,11239075,N,Y,41.950818,-87.662031
MLS Listing,,Townhouse,3837 N Kenmore Ave #3,Chicago,IL,60613,899900,3,2.0,CHI - Lake View,1850,,2021,3,486,350,Active,October-10-2021 11:00 AM,October-10-2021 01:00 PM,http://www.redfin.com/IL/Chicago/3837-N-Kenmore-Ave-60613/unit-3/home/176644928,MRED,11238334,N,Y,41.9522911,-87.6554323
MLS Listing,,Condo/Co-op,1100 W Montrose Ave #508,Chicago,IL,60613,365000,2,2.0,CHI - Uptown,1250,,2000,3,292,519,Active,October-9-2021 12:00 PM,October-9-2021 02:00 PM,http://www.redfin.com/IL/Chicago/1100-W-Montrose-Ave-60613/unit-508/home/12743408,MRED,11238321,N,Y,41.9618993,-87.6585372
MLS Listing,,Townhouse,3837 N Kenmore Ave #2,Chicago,IL,60613,799900,3,2.0,CHI - Lake View,1750,,2021,3,457,300,Active,October-10-2021 11:00 AM,October-10-2021 01:00 PM,http://www.redfin.com/IL/Chicago/3837-N-Kenmore-Ave-60613/unit-2/home/176644927,MRED,11238322,N,Y,41.9522911,-87.6554323
MLS Listing,,Townhouse,3837 N Kenmore Ave Unit 1E,Chicago,IL,60613,739900,3,2.5,CHI - Lake View,1800,,2021,3,411,275,Active,October-10-2021 11:00 AM,October-10-2021 01:00 PM,http://www.redfin.com/IL/Chicago/3837-N-Kenmore-Ave-60613/unit-1E/home/176644899,MRED,11238309,N,Y,41.9522911,-87.6554323
MLS Listing,,Townhouse,3837 N Kenmore Ave Unit 1W,Chicago,IL,60613,779900,3,2.5,CHI - Lake View,1800,,2021,3,433,275,Active,October-10-2021 11:00 AM,October-10-2021 01:00 PM,http://www.redfin.com/IL/Chicago/3837-N-Kenmore-Ave-60613/unit-1W/home/176644793,MRED,11238294,N,Y,41.9522911,-87.6554323
MLS Listing,,Condo/Co-op,4144 N Sheridan Rd #605,Chicago,IL,60613,165000,1,1.0,CHI - Uptown,,,1937,3,,206,Active,,,http://www.redfin.com/IL/Chicago/4144-N-Sheridan-Rd-60613/unit-605/home/18942775,MRED,11238244,N,Y,41.9578062,-87.6552229
MLS Listing,,Condo/Co-op,3900 N Lake Shore Dr Unit 14C,Chicago,IL,60613,180000,1,1.0,CHI - Lake View,811,,1960,3,222,928,Active,,,http://www.redfin.com/IL/Chicago/3900-N-Lake-Shore-Dr-60613/unit-14C/home/13378643,MRED,11238041,N,Y,41.9532673,-87.6452796
MLS Listing,,Condo/Co-op,3900 N Pine Grove Ave #803,Chicago,IL,60613,142900,0,1.0,CHI - Lake View,400,,1950,3,357,322,Active,,,http://www.redfin.com/IL/Chicago/3900-N-Pine-Grove-Ave-60613/unit-803/home/12589792,MRED,11189751,N,Y,41.9531669,-87.6482047
MLS Listing,,Condo/Co-op,655 W Irving Park Rd #902,Chicago,IL,60613,300000,2,2.0,CHI - Lake View,1050,,1973,4,286,619,Active,,,http://www.redfin.com/IL/Chicago/655-W-Irving-Park-Rd-60613/unit-902/home/12688002,MRED,11237359,N,Y,41.9543355,-87.6469625
MLS Listing,,Parking,655 W Irving Park Rd Unit B93,Chicago,IL,60613,25000,,,Park Place Tower,,,1973,4,,107,Active,,,http://www.redfin.com/IL/Chicago/655-W-Irving-Park-Rd-60613/unit-B93/home/12682604,MRED,11237236,N,Y,41.9543355,-87.6469625
MLS Listing,,Condo/Co-op,3900 N Lake Shore Dr Unit 14F,Chicago,IL,60613,125000,1,1.0,CHI - Lake View,815,,1955,5,153,859,Active,,,http://www.redfin.com/IL/Chicago/3900-N-Lake-Shore-Dr-60613/unit-14F/home/13379063,MRED,11236711,N,Y,41.9532673,-87.6452796
MLS Listing,,Condo/Co-op,3901 N Fremont St Unit G,Chicago,IL,60613,239900,2,1.0,CHI - Lake View,1000,,1901,6,240,150,Active,,,http://www.redfin.com/IL/Chicago/3901-N-Fremont-St-60613/unit-G/home/13384275,MRED,11236232,N,Y,41.9530836,-87.6519102
MLS Listing,,Condo/Co-op,655 W Irving Park Rd #2415,Chicago,IL,60613,185000,1,1.0,Park Place Tower,762,,1973,7,243,608,Active,October-9-2021 12:00 PM,October-9-2021 02:00 PM,http://www.redfin.com/IL/Chicago/655-W-Irving-Park-Rd-60613/unit-2415/home/12597224,MRED,11235683,N,Y,41.9543355,-87.6469625
MLS Listing,,Condo/Co-op,1100 W Montrose Ave #802,Chicago,IL,60613,375000,2,2.0,CHI - Uptown,1250,,1997,7,300,373,Active,,,http://www.redfin.com/IL/Chicago/1100-W-Montrose-Ave-60613/unit-802/home/172818784,MRED,11235640,N,Y,41.9618993,-87.6585372
MLS Listing,,Condo/Co-op,4250 N Marine Dr #421,Chicago,IL,60613,275000,2,2.0,CHI - Uptown,1450,,1963,7,190,710,Active,,,http://www.redfin.com/IL/Chicago/4250-N-Marine-Dr-60613/unit-421/home/13397220,MRED,11235398,N,Y,41.9598845,-87.647122
MLS Listing,,Condo/Co-op,4250 N Marine Dr #533,Chicago,IL,60613,139000,1,1.0,CHI - Uptown,900,,1960,7,154,552,Active,,,http://www.redfin.com/IL/Chicago/4250-N-Marine-Dr-60613/unit-533/home/13395856,MRED,11234937,N,Y,41.9598845,-87.647122
MLS Listing,,Condo/Co-op,655 W Irving Park Rd #4313,Chicago,IL,60613,249000,2,1.0,CHI - Lake View,850,,1973,7,293,675,Active,,,http://www.redfin.com/IL/Chicago/655-W-Irving-Park-Rd-60613/unit-4313/home/12682689,MRED,11234718,N,Y,41.9543355,-87.6469625
MLS Listing,,Condo/Co-op,724 W Buena Ave Unit C,Chicago,IL,60613,250000,2,1.0,CHI - Uptown,1200,,1920,8,208,435,Active,October-9-2021 12:00 PM,October-9-2021 02:00 PM,http://www.redfin.com/IL/Chicago/724-W-Buena-Ave-60613/unit-C/home/13397184,MRED,11234217,N,Y,41.95878,-87.6483669
MLS Listing,,Townhouse,3842 N Alta Vista Ter,Chicago,IL,60613,750000,2,2.5,CHI - Lake View,2275,,1903,8,330,,Active,,,http://www.redfin.com/IL/Chicago/3842-N-Alta-Vista-Ter-60613/home/13383102,MRED,11234099,N,Y,41.9523582,-87.6567065
MLS Listing,,Condo/Co-op,3930 N Pine Grove Ave #1508,Chicago,IL,60613,149000,0,1.0,Lake Park Plaza,,,1970,8,,456,Active,,,http://www.redfin.com/IL/Chicago/3930-N-Pine-Grove-Ave-60613/unit-1508/home/13380669,MRED,11234074,N,Y,41.9542371,-87.648457
MLS Listing,,Condo/Co-op,4250 N Marine Dr #1734,Chicago,IL,60613,125000,0,1.0,Imperial Towers,525,,1963,8,238,285,Active,,,http://www.redfin.com/IL/Chicago/4250-N-Marine-Dr-60613/unit-1734/home/13396049,MRED,11234030,N,Y,41.9598845,-87.647122
MLS Listing,,Parking,828 W Grace St Unit P-13,Chicago,IL,60613,32000,,,Park View East,,,2007,8,,29,Active,,,http://www.redfin.com/IL/Chicago/828-W-Grace-St-60613/unit-P13/home/26808379,MRED,11234019,N,Y,41.9517173,-87.6509429
MLS Listing,,Condo/Co-op,913 W Irving Park Rd Unit 3E,Chicago,IL,60613,349000,2,1.5,CHI - Lake View,1400,,1909,8,249,207,Active,,,http://www.redfin.com/IL/Chicago/913-W-Irving-Park-Rd-60613/unit-3E/home/26808437,MRED,11233983,N,Y,41.954235,-87.652808
MLS Listing,,Condo/Co-op,914 W Grace St #1,Chicago,IL,60613,442500,3,2.0,CHI - Lake View,1800,,1912,8,246,386,Active,,,http://www.redfin.com/IL/Chicago/914-W-Grace-St-60613/unit-1/home/13383301,MRED,11233735,N,Y,41.9513465,-87.6529163
MLS Listing,,Condo/Co-op,655 W Irving Park Rd #506,Chicago,IL,60613,157000,1,1.0,CHI - Lake View,816,,1973,8,192,645,Active,,,http://www.redfin.com/IL/Chicago/655-W-Irving-Park-Rd-60613/unit-506/home/12669510,MRED,11233524,N,Y,41.9543355,-87.6469625
MLS Listing,,Condo/Co-op,719 W Montrose Ave Unit 2W,Chicago,IL,60613,315000,2,2.0,CHI - Uptown,1400,,1915,9,225,375,Active,,,http://www.redfin.com/IL/Chicago/719-W-Montrose-Ave-60613/unit-2W/home/108980247,MRED,11233348,N,Y,41.961591,-87.648216
MLS Listing,,Condo/Co-op,4038 N Kenmore Ave Unit G,Chicago,IL,60613,295000,2,2.0,CHI - Uptown,1500,,1896,9,197,,Active,,,http://www.redfin.com/IL/Chicago/4038-N-Kenmore-Ave-60613/unit-G/home/18925391,MRED,11215308,N,Y,41.955591,-87.656485
MLS Listing,,Condo/Co-op,1246 W Sunnyside Ave #1,Chicago,IL,60640,235000,2,1.0,CHI - Uptown,900,,1909,9,261,213,Active,,,http://www.redfin.com/IL/Chicago/1246-W-Sunnyside-Ave-60640/unit-1/home/22908078,MRED,11232882,N,Y,41.9636799,-87.661376
MLS Listing,,Condo/Co-op,916 W Grace St #1,Chicago,IL,60613,449000,3,2.0,CHI - Lake View,,,1912,9,,359,Active,,,http://www.redfin.com/IL/Chicago/916-W-Grace-St-60613/unit-1/home/39974515,MRED,11232675,N,Y,41.9513257,-87.6527822
MLS Listing,,Condo/Co-op,655 W Irving Park Rd #3613,Chicago,IL,60613,199900,1,1.0,CHI - Lake View,760,,1973,9,263,639,Active,October-9-2021 10:30 AM,October-9-2021 12:00 PM,http://www.redfin.com/IL/Chicago/655-W-Irving-Park-Rd-60613/unit-3613/home/12682693,MRED,11232635,N,Y,41.9543355,-87.6469625
MLS Listing,,Condo/Co-op,1133 W Grace St Unit 2S,Chicago,IL,60613,219000,1,1.0,CHI - Lake View,,,,9,,223,Active,,,http://www.redfin.com/IL/Chicago/1133-W-Grace-St-60613/unit-2S/home/12669044,MRED,11232497,N,Y,41.950807,-87.658336
MLS Listing,,Condo/Co-op,916 W Sunnyside Ave Unit 3C,Chicago,IL,60640,211000,2,1.0,CHI - Uptown,750,,1925,9,281,404,Active,,,http://www.redfin.com/IL/Chicago/916-W-Sunnyside-Ave-60640/unit-3C/home/13393828,MRED,11232431,N,Y,41.9640462,-87.6529971
MLS Listing,,Condo/Co-op,3950 N Lake Shore Dr Unit 2023D,Chicago,IL,60613,149900,2,1.0,CHI - Lake View,889,,1956,10,169,694,Active,,,http://www.redfin.com/IL/Chicago/3950-N-Lake-Shore-Dr-60613/unit-2023/home/13380254,MRED,11231795,N,Y,41.954247,-87.6458578
MLS Listing,,Condo/Co-op,4343 N Clarendon Ave #1503,Chicago,IL,60613,225000,2,2.0,CHI - Uptown,,,1973,11,,863,Active,,,http://www.redfin.com/IL/Chicago/4343-N-Clarendon-Ave-60613/unit-1503/home/13397345,MRED,11231136,N,Y,41.9612878,-87.6494037
MLS Listing,,Condo/Co-op,655 W Irving Park Rd #1917,Chicago,IL,60613,200000,1,1.0,Park Place Tower,840,,1973,11,238,626,Active,October-9-2021 12:00 PM,October-9-2021 02:00 PM,http://www.redfin.com/IL/Chicago/655-W-Irving-Park-Rd-60613/unit-1917/home/12674756,MRED,11231078,N,Y,41.9543355,-87.6469625
MLS Listing,,Condo/Co-op,647 W Sheridan Rd Unit 4D,Chicago,IL,60613,239900,2,1.0,CHI - Lake View,900,,1920,11,267,404,Active,,,http://www.redfin.com/IL/Chicago/647-W-Sheridan-Rd-60613/unit-4D/home/13379022,MRED,11230457,N,Y,41.9526293,-87.6467195
MLS Listing,,Condo/Co-op,720 W Gordon Ter Unit 3C,Chicago,IL,60613,249900,2,2.0,CHI - Uptown,1100,,1966,12,227,699,Active,,,http://www.redfin.com/IL/Chicago/720-W-Gordon-Ter-60613/unit-3C/home/13396817,MRED,11230250,N,Y,41.9582919,-87.6485882
MLS Listing,,Condo/Co-op,4402 N Malden St Unit G,Chicago,IL,60640,129900,1,1.0,CHI - Uptown,1000,,1920,13,130,295,Active,,,http://www.redfin.com/IL/Chicago/4402-N-Malden-St-60640/unit-G/home/18933806,MRED,11229683,N,Y,41.961844,-87.662744
MLS Listing,,Condo/Co-op,828 W Grace St #1301,Chicago,IL,60613,660000,3,2.0,CHI - Lake View,1349,,2005,13,489,621,Active,,,http://www.redfin.com/IL/Chicago/828-W-Grace-St-60613/unit-1301/home/26793641,MRED,11226940,N,Y,41.9517173,-87.6509429
MLS Listing,,Condo/Co-op,4426 N Malden St Unit 1S,Chicago,IL,60640,425000,2,2.0,CHI - Uptown,,,,14,,402,Active,,,http://www.redfin.com/IL/Chicago/4426-N-Malden-St-60640/unit-1S/home/13393960,MRED,11229059,N,Y,41.9625,-87.662733
MLS Listing,,Condo/Co-op,4343 N Clarendon Ave #2508,Chicago,IL,60613,169000,1,1.0,CHI - Uptown,,,1972,14,,551,Active,,,http://www.redfin.com/IL/Chicago/4343-N-Clarendon-Ave-60613/unit-2508/home/13398207,MRED,11229028,N,Y,41.9612878,-87.6494037
MLS Listing,,Condo/Co-op,4061 N Sheridan Rd Unit G,Chicago,IL,60613,180000,1,1.0,CHI - Uptown,1000,,1914,14,180,215,Active,,,http://www.redfin.com/IL/Chicago/4061-N-Sheridan-Rd-60613/unit-G/home/13392140,MRED,11228926,N,Y,41.9562359,-87.654221
MLS Listing,,Condo/Co-op,655 W Irving Park Rd #311,Chicago,IL,60613,129500,0,1.0,CHI - Lake View,550,,,15,235,339,Active,,,http://www.redfin.com/IL/Chicago/655-W-Irving-Park-Rd-60613/unit-311/home/12622169,MRED,11228235,N,Y,41.9543355,-87.6469625
MLS Listing,,Condo/Co-op,3930 N Pine Grove Ave #1106,Chicago,IL,60613,159000,1,1.0,Lake Park Plaza,600,,1970,15,265,449,Active,,,http://www.redfin.com/IL/Chicago/3930-N-Pine-Grove-Ave-60613/unit-1106/home/13380968,MRED,11228129,N,Y,41.9542371,-87.648457
MLS Listing,,Condo/Co-op,4145 N Sheridan Rd Unit 2E,Chicago,IL,60613,229900,1,1.0,CHI - Uptown,,,,15,,159,Active,,,http://www.redfin.com/IL/Chicago/4145-N-Sheridan-Rd-60613/unit-2E/home/12743850,MRED,11227811,N,Y,41.957825,-87.654222
MLS Listing,,Condo/Co-op,925 W Cullom Ave Unit 2W,Chicago,IL,60613,300000,2,1.0,CHI - Uptown,1138,,1906,15,264,263,Active,,,http://www.redfin.com/IL/Chicago/925-W-Cullom-Ave-60613/unit-2W/home/176503069,MRED,11227642,N,Y,41.960164,-87.653142
MLS Listing,,Condo/Co-op,3920 N Sheridan Rd #506,Chicago,IL,60613,260000,1,1.0,CHI - Lake View,,,2007,16,,310,Active,,,http://www.redfin.com/IL/Chicago/3920-N-Sheridan-Rd-60613/unit-506/home/18914917,MRED,11226919,N,Y,41.95334,-87.6546714
MLS Listing,,Condo/Co-op,655 W Irving Park Rd #5107,Chicago,IL,60613,335000,2,2.0,Park Place Tower,1150,,1973,16,291,1232,Active,,,http://www.redfin.com/IL/Chicago/655-W-Irving-Park-Rd-60613/unit-5107/home/12683100,MRED,11226048,N,Y,41.9543355,-87.6469625
MLS Listing,,Single Family Residential,839 W Hutchinson St,Chicago,IL,60613,2850000,5,6.0,Buena Park,,14453,1909,16,,,Active,October-10-2021 11:00 AM,October-10-2021 02:00 PM,http://www.redfin.com/IL/Chicago/839-W-Hutchinson-St-60613/home/13393751,MRED,11225942,N,Y,41.9590423,-87.6512089
MLS Listing,,Condo/Co-op,4240 N Clarendon Ave Unit 413N,Chicago,IL,60613,110000,0,1.0,CHI - Uptown,550,,1927,17,200,175,Active,,,http://www.redfin.com/IL/Chicago/4240-N-Clarendon-Ave-60613/unit-413N/home/13393871,MRED,11225196,N,Y,41.9598753,-87.6504399
MLS Listing,,Condo/Co-op,714 W Sheridan Rd Unit 1W,Chicago,IL,60613,525000,3,2.0,CHI - Lake View,2079,,1911,17,253,459,Active,October-9-2021 11:00 AM,October-9-2021 01:00 PM,http://www.redfin.com/IL/Chicago/714-W-Sheridan-Rd-60613/unit-1W/home/145729773,MRED,11219681,N,Y,41.9531027,-87.6485943
MLS Listing,,Condo/Co-op,655 W Irving Park Rd #1505,Chicago,IL,60613,147000,0,1.0,CHI - Lake View,550,,1973,18,267,402,Active,,,http://www.redfin.com/IL/Chicago/655-W-Irving-Park-Rd-60613/unit-1505/home/12718187,MRED,11224546,N,Y,41.9543355,-87.6469625
MLS Listing,,Condo/Co-op,921 W Sheridan Rd #3,Chicago,IL,60613,330000,2,1.0,CHI - Lake View,1400,,1901,18,236,367,Active,October-9-2021 11:00 AM,October-9-2021 12:30 PM,http://www.redfin.com/IL/Chicago/921-W-Sheridan-Rd-60613/unit-3/home/13383304,MRED,11224422,N,Y,41.952557,-87.652977
MLS Listing,,Condo/Co-op,733 W Bittersweet Pl Unit 3W,Chicago,IL,60613,224900,2,1.0,CHI - Uptown,,,1933,18,,364,Active,,,http://www.redfin.com/IL/Chicago/733-W-Bittersweet-Pl-60613/unit-3W/home/13394884,MRED,11224170,N,Y,41.955468,-87.648694
MLS Listing,,Condo/Co-op,923 W Sheridan Rd #2,Chicago,IL,60613,280000,2,1.0,CHI - Lake View,1300,,1901,18,215,357,Active,,,http://www.redfin.com/IL/Chicago/923-W-Sheridan-Rd-60613/unit-2/home/13383137,MRED,11224009,N,Y,41.9525534,-87.653071
MLS Listing,,Condo/Co-op,3930 N Pine Grove Ave #2216,Chicago,IL,60613,194700,1,1.0,Lake Park Plaza,950,,1968,18,205,799,Active,,,http://www.redfin.com/IL/Chicago/3930-N-Pine-Grove-Ave-60613/unit-2216/home/13380591,MRED,11223899,N,Y,41.9542371,-87.648457
MLS Listing,,Condo/Co-op,3750 N Lake Shore Dr Unit 5B,Chicago,IL,60613,415000,2,3.0,CHI - Lake View,2070,,1926,18,200,2370,Active,,,http://www.redfin.com/IL/Chicago/3750-N-Lake-Shore-Dr-60613/unit-5B/home/113962788,MRED,11223772,N,Y,41.9519345,-87.6453299
MLS Listing,,Condo/Co-op,4343 N Clarendon Ave #512,Chicago,IL,60613,138900,1,1.0,CHI - Uptown,,,1974,19,,637,Active,,,http://www.redfin.com/IL/Chicago/4343-N-Clarendon-Ave-60613/unit-512/home/13398634,MRED,11223643,N,Y,41.9612878,-87.6494037
MLS Listing,,Condo/Co-op,3836 N Racine Ave #3,Chicago,IL,60613,440000,2,2.0,CHI - Lake View,1200,,2005,19,367,180,Active,,,http://www.redfin.com/IL/Chicago/3836-N-Racine-Ave-60613/unit-3/home/28525594,MRED,11223366,N,Y,41.9521861,-87.6595138
MLS Listing,,Condo/Co-op,3920 N Sheridan Rd #311,Chicago,IL,60613,249900,1,1.5,CHI - Lake View,1000,,2007,20,250,257,Active,,,http://www.redfin.com/IL/Chicago/3920-N-Sheridan-Rd-60613/unit-311/home/18917933,MRED,11223134,N,Y,41.95334,-87.6546714
MLS Listing,,Condo/Co-op,821 W Belle Plaine Ave Unit 3E,Chicago,IL,60613,410000,3,2.0,CHI - Uptown,1600,,1920,21,256,300,Active,,,http://www.redfin.com/IL/Chicago/821-W-Belle-Plaine-Ave-60613/unit-3E/home/176441075,MRED,11222670,N,Y,41.957063,-87.650687
MLS Listing,,Condo/Co-op,3760 N Fremont St #2,Chicago,IL,60613,449000,2,2.0,CHI - Lake View,1165,,1999,21,385,228,Active,,,http://www.redfin.com/IL/Chicago/3760-N-Fremont-St-60613/unit-2/home/12741956,MRED,11222593,N,Y,41.9508362,-87.652426
MLS Listing,,Condo/Co-op,3758 N Sheffield Ave Unit 2S,Chicago,IL,60613,559000,3,2.0,CHI - Lake View,,,,21,,,Active,,,http://www.redfin.com/IL/Chicago/3758-N-Sheffield-Ave-60613/unit-2S/home/13383673,MRED,11222430,N,Y,41.9507979,-87.6546788
MLS Listing,,Single Family Residential,3813 N Wayne Ave,Chicago,IL,60618,1795000,5,4.5,CHI - Lake View,5200,,2004,21,345,,Active,,,http://www.redfin.com/IL/Chicago/3813-N-Wayne-Ave-60613/home/13385463,MRED,11209179,N,Y,41.9514774,-87.6626075
MLS Listing,,Condo/Co-op,3900 N Pine Grove Ave #801,Chicago,IL,60613,269900,2,2.0,CHI - Lake View,,,,21,,618,Active,,,http://www.redfin.com/IL/Chicago/3900-N-Pine-Grove-Ave-60613/unit-801/home/12598562,MRED,11222174,N,Y,41.9531669,-87.6482047
