SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Multi-Family (2-4 Unit),3048 W Jackson Blvd,Chicago,IL,60624,349900,7,2.0,CHI - East Garfield Park,,,,18,,,Active,,,http://www.redfin.com/IL/Chicago/3048-W-Jackson-Blvd-60612/home/13258423,MRED,11224334,N,Y,41.877635,-87.703033
MLS Listing,,Multi-Family (2-4 Unit),1436 S Kenneth Ave,Chicago,IL,60623,185000,6,3.0,CHI - North Lawndale,,,1905,18,,,Active,,,http://www.redfin.com/IL/Chicago/1436-S-Kenneth-Ave-60623/unit-12/home/13235792,MRED,11224107,N,Y,41.8612176,-87.7362106
MLS Listing,,Multi-Family (2-4 Unit),4418 W Monroe St,Chicago,IL,60624,185000,4,2.0,CHI - West Garfield Park,,10890,1905,18,,,Active,,,http://www.redfin.com/IL/Chicago/4418-W-Monroe-St-60624/home/13256285,MRED,11224070,N,Y,41.8798315,-87.7362491
MLS Listing,,Single Family Residential,2922 W Polk St,Chicago,IL,60612,149900,5,2.0,CHI - East Garfield Park,1589,3049,1893,18,94,,Active,,,http://www.redfin.com/IL/Chicago/2922-W-Polk-St-60612/home/13258900,MRED,11224063,N,Y,41.8712326,-87.6994982
MLS Listing,,Condo/Co-op,344 N Austin Blvd #2,Oak Park,IL,60302,150000,2,1.0,Victoria Manor,1000,,1902,18,150,437,Active,,,http://www.redfin.com/IL/Oak-Park/344-N-Austin-Blvd-60302/unit-2/home/13266551,MRED,11223910,N,Y,41.8867959,-87.775207
MLS Listing,,Condo/Co-op,2401 W Ohio St #31,Chicago,IL,60654,899500,4,2.0,CHI - West Town,3000,,1910,18,300,457,Active,,,http://www.redfin.com/IL/Chicago/2401-W-Ohio-St-60612/unit-31/home/12812636,MRED,11223719,N,Y,41.8918771,-87.6871722
MLS Listing,,Multi-Family (2-4 Unit),2928 W Fillmore St,Chicago,IL,60612,339900,8,4.0,CHI - North Lawndale,,3049,1900,19,,,Active,,,http://www.redfin.com/IL/Chicago/2928-W-Fillmore-St-60612/home/13257706,MRED,11223584,N,Y,41.8685017,-87.6995859
MLS Listing,,Condo/Co-op,930 S Humphrey Ave Unit 2S,Oak Park,IL,60304,214990,3,1.0,Oak Park,1068,,1920,19,201,316,Active,,,http://www.redfin.com/IL/Oak-Park/930-S-Humphrey-Ave-60304/unit-2S/home/13251411,MRED,11223518,N,Y,41.871615,-87.7752299
MLS Listing,,Multi-Family (2-4 Unit),4444 W Maypole Ave,Chicago,IL,60644,370000,4,2.0,CHI - West Garfield Park,,,1929,19,,,Active,,,http://www.redfin.com/IL/Chicago/4444-W-Maypole-Ave-60624/home/12567558,MRED,11223363,N,Y,41.8847771,-87.7373646
MLS Listing,,Single Family Residential,748 S Francisco Ave,Chicago,IL,60612,224900,4,1.5,CHI - East Garfield Park,1647,2500,1972,20,137,,Active,,,http://www.redfin.com/IL/Chicago/748-S-Francisco-Ave-60612/home/13258926,MRED,11223292,N,Y,41.8714491,-87.6986897
MLS Listing,,Multi-Family (2-4 Unit),3110 W Fulton St,Chicago,IL,60612,379900,6,2.0,CHI - East Garfield Park,,4791,1895,20,,,Active,,,http://www.redfin.com/IL/Chicago/3110-W-Fulton-St-60612/unit-1/home/13260389,MRED,11222983,N,Y,41.8867943,-87.7043228
MLS Listing,,Vacant Land,3114 W Fulton St W,Chicago,IL,60612,135000,,,CHI - East Garfield Park,,4791,,20,,,Active,,,http://www.redfin.com/IL/Chicago/3114-W-Fulton-St-60612/home/113051590,MRED,11222907,N,Y,41.8867626,-87.7043877
MLS Listing,,Multi-Family (2-4 Unit),3834 W Polk St,Chicago,IL,60624,394900,9,3.0,CHI - West Garfield Park,,3049,1900,21,,,Active,,,http://www.redfin.com/IL/Chicago/3834-W-Polk-St-60624/unit-2FL/home/13257206,MRED,11219090,N,Y,41.8709782,-87.7218217
MLS Listing,,Condo/Co-op,7 Fillmore St #2,Oak Park,IL,60304,134900,1,1.0,Oak Park,,,1932,21,,228,Active,,,http://www.redfin.com/IL/Oak-Park/7-Fillmore-St-60304/unit-2/home/12715570,MRED,11222703,N,Y,41.867103,-87.774553
MLS Listing,,Multi-Family (2-4 Unit),212 N Leclaire Ave,Chicago,IL,60644,250000,5,2.0,CHI - Austin,,,1910,21,,,Active,,,http://www.redfin.com/IL/Chicago/212-N-Leclaire-Ave-60644/home/13263895,MRED,11222341,N,Y,41.8848889,-87.7529792
MLS Listing,,Vacant Land,4637 W Erie St,Chicago,IL,60644,5000,,,CHI - Austin,,2613,,21,,,Active,,,http://www.redfin.com/IL/Chicago/4637-W-Erie-St-60644/home/13263862,MRED,11222261,N,Y,41.8920721,-87.7424851
MLS Listing,,Vacant Land,4141 W Harrison St,Chicago,IL,60624,5000,,,CHI - West Garfield Park,,2613,,21,,,Active,,,http://www.redfin.com/IL/Chicago/4141-W-Harrison-St-60624/home/146008422,MRED,11222241,N,Y,41.8731513,-87.7295523
MLS Listing,,Multi-Family (2-4 Unit),2228 S Keeler Ave,Chicago,IL,60623,219000,4,2.0,CHI - North Lawndale,,,1913,22,,,Active,,,http://www.redfin.com/IL/Chicago/2228-S-Keeler-Ave-60623/home/14148376,MRED,11221403,N,Y,41.8504641,-87.7298246
MLS Listing,,Single Family Residential,153 N Waller Ave,Chicago,IL,60644,309999,4,2.0,CHI - Austin,1809,3497,1870,22,171,,Active,,,http://www.redfin.com/IL/Chicago/153-N-Waller-Ave-60644/home/12572137,MRED,11220124,N,Y,41.8837522,-87.7679315
MLS Listing,,Vacant Land,4308 W Monroe St,Chicago,IL,60624,5000,,,CHI - West Garfield Park,,3049,,22,,,Active,,,http://www.redfin.com/IL/Chicago/4308-W-Monroe-St-60624/home/146008425,MRED,11221048,N,Y,41.8799223,-87.7334909
MLS Listing,,Condo/Co-op,925 S Kedzie Ave #1,Chicago,IL,60612,209000,3,2.0,CHI - East Garfield Park,1800,,,22,116,127,Active,,,http://www.redfin.com/IL/Chicago/925-S-Kedzie-Ave-60612/unit-1/home/26810785,MRED,11220778,N,Y,41.8692674,-87.7054648
MLS Listing,,Single Family Residential,216 N Menard Ave,Chicago,IL,60644,318000,4,3.0,CHI - Austin,2200,5580,2008,23,145,,Active,,,http://www.redfin.com/IL/Chicago/216-N-Menard-Ave-60644/home/18928753,MRED,11220092,N,Y,41.8847225,-87.7703565
MLS Listing,,Vacant Land,5220 W Adams St,Chicago,IL,60644,5000,,,CHI - Austin,,3049,,23,,,Active,,,http://www.redfin.com/IL/Chicago/5220-W-Adams-St-60644/home/147872686,MRED,11220242,N,Y,41.878726,-87.755908
MLS Listing,,Single Family Residential,2841 W 23rd St,Chicago,IL,60623,199000,3,2.0,CHI - South Lawndale,900,3127,1888,23,221,,Active,,,http://www.redfin.com/IL/Chicago/2841-W-23rd-St-60623/home/13231390,MRED,11219784,N,Y,41.8498522,-87.6970342
MLS Listing,,Multi-Family (2-4 Unit),170 N Laporte Ave,Chicago,IL,60644,149950,6,2.0,CHI - Austin,,3484,1912,23,,,Active,,,http://www.redfin.com/IL/Chicago/170-N-Laporte-Ave-60644/unit-01/home/13263272,MRED,11219365,N,Y,41.8838917,-87.7493936
MLS Listing,,Single Family Residential,620 S Karlov Ave,Chicago,IL,60624,129000,4,2.0,CHI - West Garfield Park,,4094,1915,24,,,Active,,,http://www.redfin.com/IL/Chicago/620-S-Karlov-Ave-60624/home/13254622,MRED,11218691,N,Y,41.8727299,-87.7280549
MLS Listing,,Multi-Family (2-4 Unit),2645 S Homan Ave,Chicago,IL,60623,229900,6,3.0,CHI - South Lawndale,,3049,1900,24,,,Active,,,http://www.redfin.com/IL/Chicago/2645-S-Homan-Ave-60623/unit-2/home/14148281,MRED,11218599,N,Y,41.8431198,-87.7096488
MLS Listing,,Multi-Family (2-4 Unit),1553 S Millard Ave,Chicago,IL,60623,309900,9,3.0,CHI - North Lawndale,,3920,,25,,,Active,,,http://www.redfin.com/IL/Chicago/1553-S-Millard-Ave-60623/unit-1/home/13234361,MRED,11217999,N,Y,41.8592737,-87.716198
MLS Listing,,Single Family Residential,2841 W 21st St,Chicago,IL,60623,170000,3,1.0,CHI - South Lawndale,924,,1886,25,184,,Active,,,http://www.redfin.com/IL/Chicago/2841-W-21st-St-60623/home/13231929,MRED,11185204,N,Y,41.8535388,-87.6971112
MLS Listing,,Multi-Family (2-4 Unit),4320 W Monroe St,Chicago,IL,60624,165000,4,2.0,CHI - West Garfield Park,,3049,1903,25,,,Active,,,http://www.redfin.com/IL/Chicago/4320-W-Monroe-St-60624/home/13255161,MRED,11217987,N,Y,41.879919,-87.73388
MLS Listing,,Single Family Residential,627 S Humphrey Ave,Oak Park,IL,60304,299900,3,1.0,Oak Park,1320,4687,1906,25,227,,Active,,,http://www.redfin.com/IL/Oak-Park/627-S-Humphrey-Ave-60304/home/13252595,MRED,11217678,N,Y,41.8772349,-87.7761219
MLS Listing,,Single Family Residential,5519 W Gladys Ave,Chicago,IL,60644,115000,3,1.5,CHI - Austin,1120,3092,1902,25,103,,Active,,,http://www.redfin.com/IL/Chicago/5519-W-Gladys-Ave-60644/home/13253764,MRED,11217662,N,Y,41.8754585,-87.762476
MLS Listing,,Condo/Co-op,3847 W Cermak Rd #3,Chicago,IL,60623,95000,3,2.0,CHI - South Lawndale,1700,,1896,25,56,300,Active,,,http://www.redfin.com/IL/Chicago/3847-W-Cermak-Rd-60623/unit-3/home/12740217,MRED,11217528,N,Y,41.8513315,-87.721687
MLS Listing,,Vacant Land,1600 S Sawyer Ave,Chicago,IL,60623,90500,,,CHI - North Lawndale,,6098,,25,,,Active,,,http://www.redfin.com/IL/Chicago/1600-S-Sawyer-Ave-60623/home/172648982,MRED,11216930,N,Y,41.858909,-87.7070404
MLS Listing,,Multi-Family (2-4 Unit),3932 W Arthington St,Chicago,IL,60624,450000,9,6.0,CHI - West Garfield Park,,3049,2009,26,,,Active,,,http://www.redfin.com/IL/Chicago/3932-W-Arthington-St-60624/home/13257582,MRED,11216840,N,Y,41.8700186,-87.7242843
MLS Listing,,Multi-Family (2-4 Unit),4055 W Harrison St,Chicago,IL,60624,182000,6,2.0,CHI - West Garfield Park,,3049,1907,27,,,Active,,,http://www.redfin.com/IL/Chicago/4055-W-Harrison-St-60624/unit-1/home/13254620,MRED,11216406,N,Y,41.873176,-87.727597
MLS Listing,,Multi-Family (2-4 Unit),4250 W Wilcox St,Chicago,IL,60624,160000,6,2.0,CHI - West Garfield Park,,2613,1900,27,,,Active,,,http://www.redfin.com/IL/Chicago/4250-W-Wilcox-St-60624/home/13256361,MRED,11216400,N,Y,41.8789827,-87.7325176
MLS Listing,,Condo/Co-op,506 S Austin Blvd #1,Oak Park,IL,60304,192500,3,2.0,Oak Park,1800,,1928,28,107,300,Active,,,http://www.redfin.com/IL/Oak-Park/506-S-Austin-Blvd-60304/unit-1/home/12608632,MRED,11215857,N,Y,41.873548,-87.774793
MLS Listing,,Multi-Family (2-4 Unit),4749 W Washington Blvd,Chicago,IL,60644,264900,6,3.0,CHI - Austin,,6098,1919,28,,,Active,,,http://www.redfin.com/IL/Chicago/4749-W-Washington-Blvd-60644/unit-2/home/13262393,MRED,11215687,N,Y,41.8815498,-87.744788
MLS Listing,,Multi-Family (2-4 Unit),4051 W Van Buren St,Chicago,IL,60624,175000,6,2.0,CHI - West Garfield Park,,,1912,28,,,Active,,,http://www.redfin.com/IL/Chicago/4051-W-Van-Buren-St-60624/home/13254486,MRED,11214888,N,Y,41.8750252,-87.7274585
MLS Listing,,Multi-Family (2-4 Unit),19 S Menard Ave,Chicago,IL,60644,440000,6,3.0,CHI - Austin,,,1908,28,,,Active,,,http://www.redfin.com/IL/Chicago/19-S-Menard-Ave-60644/unit-1/home/13250616,MRED,11214832,N,Y,41.8794757,-87.7692955
MLS Listing,,Condo/Co-op,5905 W Corcoran Pl Unit 1E,Chicago,IL,60644,179900,2,2.0,CHI - Austin,1400,,2005,29,129,125,Active,,,http://www.redfin.com/IL/Chicago/5905-W-Corcoran-Pl-60644/unit-1E/home/26811123,MRED,11214700,N,Y,41.886893,-87.772435
MLS Listing,,Single Family Residential,1307 S Harding Ave,Chicago,IL,60623,195000,3,2.0,CHI - North Lawndale,1440,3136,2008,29,135,,Active,,,http://www.redfin.com/IL/Chicago/1307-S-Harding-Ave-60623/home/22953948,MRED,11214621,N,Y,41.8641013,-87.7236205
MLS Listing,,Single Family Residential,753 S Keeler Ave,Chicago,IL,60624,199999,3,1.5,CHI - West Garfield Park,915,3136,1895,29,219,,Active,,,http://www.redfin.com/IL/Chicago/753-S-Keeler-Ave-60624/home/13254553,MRED,11214608,N,Y,41.8709065,-87.7299785
MLS Listing,,Single Family Residential,5100 W Adams St,Chicago,IL,60644,250000,5,3.0,CHI - Austin,1452,5445,1956,29,172,,Active,,,http://www.redfin.com/IL/Chicago/5100-W-Adams-St-60644/home/13253280,MRED,11214519,N,Y,41.8786972,-87.7537044
MLS Listing,,Single Family Residential,2820 W Washington Blvd,Chicago,IL,60612,415000,4,3.0,CHI - East Garfield Park,1544,2570,2001,29,269,,Active,October-9-2021 12:00 AM,October-9-2021 01:30 PM,http://www.redfin.com/IL/Chicago/2820-W-Washington-Blvd-60612/home/12739788,MRED,11214374,N,Y,41.883167,-87.6971882
MLS Listing,,Condo/Co-op,320 N Austin Blvd #5,Oak Park,IL,60302,90000,1,1.0,Oak Park,700,,1964,29,129,255,Active,,,http://www.redfin.com/IL/Oak-Park/320-N-Austin-Blvd-60302/unit-5/home/13266459,MRED,11203286,N,Y,41.8860574,-87.7752379
MLS Listing,,Condo/Co-op,3836 W Lexington St #2,Chicago,IL,60624,119900,4,1.0,CHI - West Garfield Park,1200,,1904,29,100,200,Active,,,http://www.redfin.com/IL/Chicago/3836-W-Lexington-St-60624/unit-2/home/13257213,MRED,11213436,N,Y,41.871937,-87.7218539
MLS Listing,,Multi-Family (2-4 Unit),2944 W Fillmore St,Chicago,IL,60612,349000,9,3.0,CHI - North Lawndale,,,,29,,,Active,,,http://www.redfin.com/IL/Chicago/2944-W-Fillmore-St-60612/unit-2/home/13257951,MRED,11176247,N,Y,41.8684551,-87.7002215
MLS Listing,,Condo/Co-op,2513 W Congress Pkwy #1,Chicago,IL,60612,225000,2,2.0,CHI - Near West Side,1100,,2004,30,205,160,Active,,,http://www.redfin.com/IL/Chicago/2513-W-Congress-Pkwy-60612/unit-1/home/18939574,MRED,11213270,N,Y,41.8747562,-87.6892909
MLS Listing,,Vacant Land,2642 S Sawyer Ave,Chicago,IL,60623,59900,,,CHI - South Lawndale,,2613,,30,,,Active,,,http://www.redfin.com/IL/Chicago/2642-S-Sawyer-Ave-60623/home/14148219,MRED,11212921,N,Y,41.843202,-87.706552
MLS Listing,,Multi-Family (2-4 Unit),2640 S Sawyer Ave,Chicago,IL,60623,350000,8,4.0,Little Village,,,1891,30,,,Active,,,http://www.redfin.com/IL/Chicago/2640-S-Sawyer-Ave-60623/home/14148220,MRED,11212788,N,Y,41.8432517,-87.7065006
MLS Listing,,Single Family Residential,605 Lyman Ave,Oak Park,IL,60304,375000,4,2.0,Oak Park,1779,5000,1908,30,211,,Active,,,http://www.redfin.com/IL/Oak-Park/605-Lyman-Ave-60304/home/13253326,MRED,11188511,N,Y,41.877917,-87.7773133
MLS Listing,,Multi-Family (2-4 Unit),1302 S Troy St,Chicago,IL,60623,310000,6,3.0,CHI - North Lawndale,,2613,1900,30,,,Active,,,http://www.redfin.com/IL/Chicago/1302-S-Troy-St-60623/home/13232755,MRED,11212120,N,Y,41.8643948,-87.7046951
MLS Listing,,Multi-Family (2-4 Unit),162 N La Crosse Ave,Chicago,IL,60644,350000,4,2.0,CHI - Austin,,,,31,,,Active,,,http://www.redfin.com/IL/Chicago/162-N-La-Crosse-Ave-60644/unit-1/home/13264082,MRED,11211652,N,Y,41.8836893,-87.7468616
MLS Listing,,Single Family Residential,29 N Lockwood Ave,Chicago,IL,60644,389900,6,3.0,CHI - Austin,3200,,1900,31,122,,Active,,,http://www.redfin.com/IL/Chicago/29-N-Lockwood-Ave-60644/home/13264199,MRED,11211538,N,Y,41.8813278,-87.7572473
MLS Listing,,Multi-Family (2-4 Unit),2630 S Spaulding Ave,Chicago,IL,60623,334900,5,3.0,CHI - South Lawndale,,,,31,,,Active,,,http://www.redfin.com/IL/Chicago/2630-S-Spaulding-Ave-60623/home/14148806,MRED,11211401,N,Y,41.8435565,-87.7076574
MLS Listing,,Multi-Family (2-4 Unit),4123 W Washington Blvd,Chicago,IL,60624,374900,10,4.5,CHI - West Garfield Park,,,,31,,,Active,,,http://www.redfin.com/IL/Chicago/4123-W-Washington-Blvd-60624/home/13262298,MRED,11211323,N,Y,41.881709,-87.7292091
MLS Listing,,Multi-Family (2-4 Unit),4138 W Jackson Blvd,Chicago,IL,60624,250000,12,4.0,CHI - West Garfield Park,,5662,1902,32,,,Active,,,http://www.redfin.com/IL/Chicago/4138-W-Jackson-Blvd-60624/unit-1/home/13255268,MRED,11210246,N,Y,41.8772375,-87.7295361
MLS Listing,,Condo/Co-op,3252 W Washington Blvd Unit 1W,Chicago,IL,60624,139900,3,1.5,CHI - East Garfield Park,1325,,1911,34,106,261,Active,,,http://www.redfin.com/IL/Chicago/3252-W-Washington-Blvd-60624/unit-1W/home/71326740,MRED,11209753,N,Y,41.883042,-87.708184
MLS Listing,,Vacant Land,1519 S Keeler Ave,Chicago,IL,60623,36000,,,CHI - North Lawndale,,3049,,35,,,Active,,,http://www.redfin.com/IL/Chicago/1519-S-Keeler-Ave-60623/home/21871591,MRED,11208646,N,Y,41.859983,-87.7295291
MLS Listing,,Vacant Land,5843 W Corcoran Pl,Chicago,IL,60644,79000,,,CHI - Austin,,7405,,35,,,Active,,,http://www.redfin.com/IL/Chicago/5843-W-Corcoran-Pl-60644/home/175255132,MRED,11208579,N,Y,41.8868367,-87.7717761
MLS Listing,,Multi-Family (2-4 Unit),4932 W Fulton St,Chicago,IL,60644,179900,5,3.0,CHI - Austin,,3920,1895,35,,,Active,,,http://www.redfin.com/IL/Chicago/4932-W-Fulton-St-60644/home/13263055,MRED,11208532,N,Y,41.8858982,-87.7492842
MLS Listing,,Vacant Land,5335 W Ohio St,Chicago,IL,60644,45000,,,CHI - Austin,,3920,,35,,,Active,,,http://www.redfin.com/IL/Chicago/5335-W-Ohio-St-60644/home/13266348,MRED,11208431,N,Y,41.8909241,-87.7594506
MLS Listing,,Single Family Residential,1222 S 50th Ct,Cicero,IL,60804,155000,3,1.0,Cicero,726,3136,1913,36,213,,Active,,,http://www.redfin.com/IL/Cicero/1222-50th-Ct-60804/home/13237973,MRED,11195258,N,Y,41.864931,-87.7513186
MLS Listing,,Multi-Family (2-4 Unit),3845 W Fillmore St,Chicago,IL,60624,133500,5,2.0,CHI - North Lawndale,,,1905,36,,,Active,,,http://www.redfin.com/IL/Chicago/3845-W-Fillmore-St-60624/home/13256491,MRED,11206900,N,Y,41.867779,-87.721977
MLS Listing,,Multi-Family (2-4 Unit),4015 W Jackson Blvd,Chicago,IL,60624,199000,6,2.0,CHI - West Garfield Park,,,1896,36,,,Active,,,http://www.redfin.com/IL/Chicago/4015-W-Jackson-Blvd-60624/unit-1/home/13255090,MRED,11207353,N,Y,41.876862,-87.7262273
MLS Listing,,Multi-Family (2-4 Unit),3424 W Ohio St,Chicago,IL,60624,215000,3,2.5,CHI - Humboldt Park,,1742,1892,36,,,Active,,,http://www.redfin.com/IL/Chicago/3424-W-Ohio-St-60624/home/13261069,MRED,11207168,N,Y,41.892039,-87.7124363
MLS Listing,,Multi-Family (2-4 Unit),4335 W Monroe St,Chicago,IL,60624,349000,6,2.0,CHI - West Garfield Park,,3484,1905,36,,,Active,,,http://www.redfin.com/IL/Chicago/4335-W-Monroe-St-60624/unit-1/home/13256016,MRED,11207117,N,Y,41.879396,-87.734331
MLS Listing,,Single Family Residential,2309 S Whipple St,Chicago,IL,60623,145000,5,2.0,CHI - South Lawndale,2867,3179,1905,37,51,,Active,,,http://www.redfin.com/IL/Chicago/2309-S-Whipple-St-60623/home/13231792,MRED,11206681,N,Y,41.8496945,-87.7012787
MLS Listing,,Single Family Residential,435 S Taylor Ave,Oak Park,IL,60302,450000,3,1.5,Oak Park,2432,5505,1903,37,185,,Active,,,http://www.redfin.com/IL/Oak-Park/435-S-Taylor-Ave-60302/home/13266848,MRED,11205914,N,Y,41.8807271,-87.7782741
MLS Listing,,Single Family Residential,5032 W Monroe St,Chicago,IL,60644,225000,2,2.0,CHI - Austin,1072,4952,1957,38,210,,Active,,,http://www.redfin.com/IL/Chicago/5032-W-Monroe-St-60644/home/13253998,MRED,11205618,N,Y,41.8796518,-87.7508258
MLS Listing,,Condo/Co-op,3806 W Washington Blvd Unit D1,Chicago,IL,60624,115000,2,2.0,CHI - West Garfield Park,1000,,1918,38,115,178,Active,,,http://www.redfin.com/IL/Chicago/3806-W-Washington-Blvd-60624/unit-D1/home/167080468,MRED,11152490,N,Y,41.8821,-87.72112
MLS Listing,,Multi-Family (2-4 Unit),3220 W Walnut St,Chicago,IL,60624,879000,12,8.0,CHI - East Garfield Park,,3484,2005,39,,,Active,,,http://www.redfin.com/IL/Chicago/3220-W-Walnut-St-60624/home/13261439,MRED,11204851,N,Y,41.8856333,-87.7071394
MLS Listing,,Vacant Land,4734 W Polk St,Chicago,IL,60644,10000,,,CHI - Austin,,3049,,40,,,Active,,,http://www.redfin.com/IL/Chicago/4734-W-Polk-St-60644/home/147816476,MRED,11197358,N,Y,41.87073,-87.743831
MLS Listing,,Condo/Co-op,514 S Campbell Ave #3,Chicago,IL,60612,265000,3,2.0,CHI - Near West Side,1200,,2002,42,221,180,Active,,,http://www.redfin.com/IL/Chicago/514-S-Campbell-Ave-60612/unit-3/home/12684566,MRED,11202606,N,Y,41.8744682,-87.6889501
MLS Listing,,Multi-Family (2-4 Unit),811 S Karlov Ave,Chicago,IL,60624,203000,9,3.0,CHI - West Garfield Park,,,1911,42,,,Active,,,http://www.redfin.com/IL/Chicago/811-S-Karlov-Ave-60624/home/13254588,MRED,11202277,N,Y,41.8705082,-87.7274778
MLS Listing,,Vacant Land,306 S Kolmar Ave,Chicago,IL,60624,145000,,,CHI - Austin,,12632,,42,,,Active,,,http://www.redfin.com/IL/Chicago/306-S-Kolmar-Ave-60624/home/147713638,MRED,11202133,N,Y,41.87669,-87.739805
MLS Listing,,Townhouse,2554 W Warren Blvd,Chicago,IL,60612,423900,3,3.5,CHI - Near West Side,,,2003,42,,200,Active,,,http://www.redfin.com/IL/Chicago/2554-W-Warren-Blvd-60612/home/12666753,MRED,11201889,N,Y,41.8822454,-87.6907614
MLS Listing,,Townhouse,516 S Campbell Ave #1,Chicago,IL,60612,242999,3,2.0,CHI - Near West Side,1200,,2004,43,202,180,Active,,,http://www.redfin.com/IL/Chicago/516-S-Campbell-Ave-60612/unit-1/home/12699545,MRED,11201439,N,Y,41.8743986,-87.6888634
MLS Listing,,Condo/Co-op,2318 S Central Park Ave #201,Chicago,IL,60623,155000,2,2.0,CHI - South Lawndale,1100,,,43,141,226,Active,,,http://www.redfin.com/IL/Chicago/2318-S-Central-Park-Ave-60623/unit-201/home/26811364,MRED,11201394,N,Y,41.8492383,-87.7152237
MLS Listing,,Condo/Co-op,134 S Sacramento Blvd S Unit 134-3,Chicago,IL,60612,175000,2,2.0,CHI - East Garfield Park,975,,,43,179,170,Active,,,http://www.redfin.com/IL/Chicago/134-S-Sacramento-Blvd-60612/unit-134-3/home/176315751,MRED,11200839,N,Y,41.8786812,-87.7014264
MLS Listing,,Multi-Family (2-4 Unit),3108 W Lexington St,Chicago,IL,60612,349900,6,2.0,CHI - East Garfield Park,,,1891,43,,,Active,,,http://www.redfin.com/IL/Chicago/3108-W-Lexington-St-60612/home/13258938,MRED,11200719,N,Y,41.8720956,-87.7038868
MLS Listing,,Multi-Family (2-4 Unit),2853 W Washington Blvd,Chicago,IL,60612,499900,5,4.5,CHI - East Garfield Park,,,2020,44,,,Active,,,http://www.redfin.com/IL/Chicago/2853-W-Washington-Blvd-60612/home/173443955,MRED,11200450,N,Y,41.8826091,-87.6983865
MLS Listing,,Vacant Land,3211 W Ohio St,Chicago,IL,60612,44900,,,CHI - Humboldt Park,,2178,,44,,,Active,,,http://www.redfin.com/IL/Chicago/3211-W-Ohio-St-60624/unit-1FL/home/148044187,MRED,11200147,N,Y,41.891655,-87.706958
MLS Listing,,Single Family Residential,158 N Humphrey Ave,Oak Park,IL,60302,599999,4,4.5,Oak Park,3360,8550,,44,179,,Active,,,http://www.redfin.com/IL/Oak-Park/158-N-Humphrey-Ave-60302/home/13267123,MRED,11200140,N,Y,41.8896431,-87.7762372
MLS Listing,,Single Family Residential,45 Washington Blvd,Oak Park,IL,60302,799900,7,5.5,Oak Park,3700,5623,1909,44,216,,Active,,,http://www.redfin.com/IL/Oak-Park/45-Washington-Blvd-60302/home/13267728,MRED,11199741,N,Y,41.8817541,-87.7768837
MLS Listing,,Multi-Family (2-4 Unit),3553 W Cermak Rd,Chicago,IL,60623,239500,5,2.0,CHI - South Lawndale,,,1885,44,,,Active,,,http://www.redfin.com/IL/Chicago/3553-W-Cermak-Rd-60623/home/14150890,MRED,11199530,N,Y,41.8514414,-87.7146634
MLS Listing,,Multi-Family (2-4 Unit),5057 W Monroe St W,Chicago,IL,60644,315000,5,3.0,CHI - Austin,,3484,1917,45,,,Active,,,http://www.redfin.com/IL/Chicago/5057-W-Monroe-St-60644/unit-1ST/home/13254113,MRED,11199276,N,Y,41.8792258,-87.7518448
MLS Listing,,Condo/Co-op,516 S Campbell Ave #3,Chicago,IL,60612,264900,3,2.0,CHI - Near West Side,1200,,2000,45,221,150,Active,,,http://www.redfin.com/IL/Chicago/516-S-Campbell-Ave-60612/unit-3/home/12568669,MRED,11199061,N,Y,41.8743986,-87.6888634
MLS Listing,,Multi-Family (2-4 Unit),423 S Homan Ave,Chicago,IL,60624,335000,7,5.0,CHI - East Garfield Park,,,1910,45,,,Active,,,http://www.redfin.com/IL/Chicago/423-S-Homan-Ave-60624/home/13257518,MRED,11199002,N,Y,41.8747389,-87.7105494
MLS Listing,,Townhouse,2659 W Maypole Ave,Chicago,IL,60612,350000,4,2.5,CHI - East Garfield Park,1368,,1880,45,256,,Active,,,http://www.redfin.com/IL/Chicago/2659-W-Maypole-Ave-60612/home/13259755,MRED,11190614,N,Y,41.8835148,-87.693261
MLS Listing,,Multi-Family (2-4 Unit),4743 W Gladys Ave,Chicago,IL,60638,295500,5,3.0,CHI - Austin,,3484,1911,46,,,Active,,,http://www.redfin.com/IL/Chicago/4743-W-Gladys-Ave-60644/unit-2/home/13256089,MRED,11198293,N,Y,41.8756924,-87.7443669
MLS Listing,,Single Family Residential,1925 S Ridgeway Ave,Chicago,IL,60623,189000,4,2.0,CHI - North Lawndale,,3123,1890,46,,,Active,,,http://www.redfin.com/IL/Chicago/1925-S-Ridgeway-Ave-60623/home/13232743,MRED,11197924,N,Y,41.8542853,-87.7185107
MLS Listing,,Condo/Co-op,3043 W Washington Blvd #1,Chicago,IL,60612,199900,2,2.0,CHI - East Garfield Park,1400,,2008,46,143,144,Active,,,http://www.redfin.com/IL/Chicago/3043-W-Washington-Blvd-60612/unit-1/home/13102996,MRED,11197555,N,Y,41.8825837,-87.7029244
