Date,LMP,HUB
5/3/2019 1:00:00 PM,26.51,MICHIGAN.HUB
5/3/2019 1:00:00 PM,25.51,TEXAS.HUB
5/3/2019 1:00:00 PM,25.28,MS.HUB
5/3/2019 1:00:00 PM,25.6,ILLINOIS.HUB
5/3/2019 1:00:00 PM,26.58,INDIANA.HUB
5/3/2019 1:00:00 PM,23.19,MINN.HUB
5/3/2019 2:00:00 PM,26.02,MICHIGAN.HUB
5/3/2019 2:00:00 PM,22.7,MINN.HUB
5/3/2019 2:00:00 PM,25.44,MS.HUB
5/3/2019 2:00:00 PM,25.37,TEXAS.HUB
5/3/2019 2:00:00 PM,24.86,ARKANSAS.HUB
5/3/2019 2:00:00 PM,25.19,ILLINOIS.HUB
5/3/2019 2:00:00 PM,26.13,INDIANA.HUB
5/3/2019 2:00:00 PM,26.26,LOUISIANA.HUB
5/3/2019 4:00:00 PM,26.95,INDIANA.HUB
5/3/2019 4:00:00 PM,25.91,TEXAS.HUB
5/3/2019 4:00:00 PM,26.21,MS.HUB
5/3/2019 4:00:00 PM,25.56,ARKANSAS.HUB
5/3/2019 4:00:00 PM,22.71,MINN.HUB
5/3/2019 4:00:00 PM,26.95,LOUISIANA.HUB
5/3/2019 4:00:00 PM,25.85,ILLINOIS.HUB
5/3/2019 4:00:00 PM,26.97,MICHIGAN.HUB
5/3/2019 5:00:00 PM,25.22,INDIANA.HUB
5/3/2019 5:00:00 PM,24.61,TEXAS.HUB
5/3/2019 5:00:00 PM,24.17,ILLINOIS.HUB
5/3/2019 5:00:00 PM,25.22,MICHIGAN.HUB
5/3/2019 5:00:00 PM,24.63,MS.HUB
5/3/2019 5:00:00 PM,24.02,ARKANSAS.HUB
5/3/2019 5:00:00 PM,21.9,MINN.HUB
5/3/2019 5:00:00 PM,25.5,LOUISIANA.HUB
5/3/2019 6:00:00 PM,24.36,INDIANA.HUB
5/3/2019 6:00:00 PM,23.97,TEXAS.HUB
5/3/2019 6:00:00 PM,23.85,MS.HUB
5/3/2019 6:00:00 PM,23.36,ARKANSAS.HUB
5/3/2019 6:00:00 PM,21.34,MINN.HUB
5/3/2019 6:00:00 PM,24.76,LOUISIANA.HUB
5/3/2019 6:00:00 PM,23.36,ILLINOIS.HUB
5/3/2019 6:00:00 PM,24.36,MICHIGAN.HUB
5/3/2019 7:00:00 PM,24.67,ARKANSAS.HUB
5/3/2019 7:00:00 PM,24.65,ILLINOIS.HUB
5/3/2019 7:00:00 PM,25.83,INDIANA.HUB
5/3/2019 7:00:00 PM,26.22,LOUISIANA.HUB
5/3/2019 7:00:00 PM,25.91,MICHIGAN.HUB
5/3/2019 7:00:00 PM,22.27,MINN.HUB
5/3/2019 7:00:00 PM,25.23,MS.HUB
5/3/2019 7:00:00 PM,25.41,TEXAS.HUB
5/3/2019 8:00:00 PM,26.02,ARKANSAS.HUB
5/3/2019 8:00:00 PM,26.26,ILLINOIS.HUB
5/3/2019 8:00:00 PM,27.37,INDIANA.HUB
5/3/2019 8:00:00 PM,27.16,LOUISIANA.HUB
5/3/2019 8:00:00 PM,27.46,MICHIGAN.HUB
5/3/2019 8:00:00 PM,24.17,MINN.HUB
5/3/2019 8:00:00 PM,26.44,MS.HUB
5/3/2019 8:00:00 PM,26.32,TEXAS.HUB
5/3/2019 9:00:00 PM,24.44,ARKANSAS.HUB
5/3/2019 9:00:00 PM,24.63,ILLINOIS.HUB
5/3/2019 9:00:00 PM,25.58,INDIANA.HUB
5/3/2019 9:00:00 PM,25.52,LOUISIANA.HUB
5/3/2019 9:00:00 PM,25.58,MICHIGAN.HUB
5/3/2019 9:00:00 PM,22.89,MINN.HUB
5/3/2019 9:00:00 PM,24.8,MS.HUB
5/3/2019 9:00:00 PM,24.8,TEXAS.HUB
5/3/2019 10:00:00 PM,21.88,ARKANSAS.HUB
5/3/2019 10:00:00 PM,22,ILLINOIS.HUB
5/3/2019 10:00:00 PM,22.82,INDIANA.HUB
5/3/2019 10:00:00 PM,22.97,LOUISIANA.HUB
5/3/2019 10:00:00 PM,22.87,MICHIGAN.HUB
5/3/2019 10:00:00 PM,20.31,MINN.HUB
5/3/2019 10:00:00 PM,22.23,MS.HUB
5/3/2019 10:00:00 PM,22.37,TEXAS.HUB
5/3/2019 11:00:00 PM,21.69,ARKANSAS.HUB
5/3/2019 11:00:00 PM,21.87,ILLINOIS.HUB
5/3/2019 11:00:00 PM,22.68,INDIANA.HUB
5/3/2019 11:00:00 PM,22.86,LOUISIANA.HUB
5/3/2019 11:00:00 PM,22.66,MICHIGAN.HUB
5/3/2019 11:00:00 PM,19.81,MINN.HUB
5/3/2019 11:00:00 PM,22.09,MS.HUB
5/3/2019 11:00:00 PM,22.23,TEXAS.HUB
5/4/2019 12:00:00 AM,20.35,ARKANSAS.HUB
5/4/2019 12:00:00 AM,20.53,ILLINOIS.HUB
5/4/2019 12:00:00 AM,21.25,INDIANA.HUB
5/4/2019 12:00:00 AM,21.38,LOUISIANA.HUB
5/4/2019 12:00:00 AM,21.26,MICHIGAN.HUB
5/4/2019 12:00:00 AM,18.67,MINN.HUB
5/4/2019 12:00:00 AM,20.69,MS.HUB
5/4/2019 12:00:00 AM,20.83,TEXAS.HUB
5/4/2019 1:00:00 AM,20.58,ARKANSAS.HUB
5/4/2019 1:00:00 AM,20.62,ILLINOIS.HUB
5/4/2019 1:00:00 AM,21.26,INDIANA.HUB
5/4/2019 1:00:00 AM,21.54,LOUISIANA.HUB
5/4/2019 1:00:00 AM,21.29,MICHIGAN.HUB
5/4/2019 1:00:00 AM,18.98,MINN.HUB
5/4/2019 1:00:00 AM,20.85,MS.HUB
5/4/2019 1:00:00 AM,21.17,TEXAS.HUB
5/4/2019 2:00:00 AM,20.91,INDIANA.HUB
5/4/2019 2:00:00 AM,20.85,TEXAS.HUB
5/4/2019 2:00:00 AM,20.48,MS.HUB
5/4/2019 2:00:00 AM,20.3,ARKANSAS.HUB
5/4/2019 2:00:00 AM,18.87,MINN.HUB
5/4/2019 2:00:00 AM,21.15,LOUISIANA.HUB
5/4/2019 2:00:00 AM,20.28,ILLINOIS.HUB
5/4/2019 2:00:00 AM,20.92,MICHIGAN.HUB
5/4/2019 3:00:00 AM,20.57,INDIANA.HUB
5/4/2019 3:00:00 AM,20.5,TEXAS.HUB
5/4/2019 3:00:00 AM,20.11,MS.HUB
5/4/2019 3:00:00 AM,19.95,ARKANSAS.HUB
5/4/2019 3:00:00 AM,18.59,MINN.HUB
5/4/2019 3:00:00 AM,20.75,LOUISIANA.HUB
5/4/2019 3:00:00 AM,19.9,ILLINOIS.HUB
5/4/2019 3:00:00 AM,20.59,MICHIGAN.HUB
5/4/2019 4:00:00 AM,20,ARKANSAS.HUB
5/4/2019 4:00:00 AM,20.81,LOUISIANA.HUB
5/4/2019 4:00:00 AM,20.87,MICHIGAN.HUB
5/4/2019 4:00:00 AM,20.55,TEXAS.HUB
5/4/2019 4:00:00 AM,20.19,MS.HUB
5/4/2019 4:00:00 AM,20.07,ILLINOIS.HUB
5/4/2019 4:00:00 AM,20.78,INDIANA.HUB
5/4/2019 4:00:00 AM,18.38,MINN.HUB
5/4/2019 5:00:00 AM,20.62,ARKANSAS.HUB
5/4/2019 5:00:00 AM,21.41,LOUISIANA.HUB
5/4/2019 5:00:00 AM,21.58,MICHIGAN.HUB
5/4/2019 5:00:00 AM,21,TEXAS.HUB
5/4/2019 5:00:00 AM,20.81,MS.HUB
5/4/2019 5:00:00 AM,20.8,ILLINOIS.HUB
5/4/2019 5:00:00 AM,21.51,INDIANA.HUB
5/4/2019 5:00:00 AM,19.09,MINN.HUB
5/4/2019 6:00:00 AM,20.48,ARKANSAS.HUB
5/4/2019 6:00:00 AM,21.27,LOUISIANA.HUB
5/4/2019 6:00:00 AM,21.22,MICHIGAN.HUB
5/4/2019 6:00:00 AM,20.82,TEXAS.HUB
5/4/2019 6:00:00 AM,20.64,MS.HUB
5/4/2019 6:00:00 AM,20.57,ILLINOIS.HUB
5/4/2019 6:00:00 AM,21.24,INDIANA.HUB
5/4/2019 6:00:00 AM,18.94,MINN.HUB
5/4/2019 7:00:00 AM,22.35,INDIANA.HUB
5/4/2019 7:00:00 AM,21.75,TEXAS.HUB
5/4/2019 7:00:00 AM,21.66,MS.HUB
5/4/2019 7:00:00 AM,21.51,ARKANSAS.HUB
5/4/2019 7:00:00 AM,19.78,MINN.HUB
5/4/2019 7:00:00 AM,22.3,LOUISIANA.HUB
5/4/2019 7:00:00 AM,21.59,ILLINOIS.HUB
5/4/2019 7:00:00 AM,22.26,MICHIGAN.HUB
5/4/2019 8:00:00 AM,24.55,INDIANA.HUB
5/4/2019 8:00:00 AM,23.36,TEXAS.HUB
5/4/2019 8:00:00 AM,23.63,MS.HUB
5/4/2019 8:00:00 AM,23.42,ARKANSAS.HUB
5/4/2019 8:00:00 AM,21.62,MINN.HUB
5/4/2019 8:00:00 AM,24.17,LOUISIANA.HUB
5/4/2019 8:00:00 AM,23.7,ILLINOIS.HUB
5/4/2019 8:00:00 AM,24.5,MICHIGAN.HUB
5/4/2019 9:00:00 AM,23.97,ARKANSAS.HUB
5/4/2019 9:00:00 AM,24.65,LOUISIANA.HUB
5/4/2019 9:00:00 AM,24.91,MICHIGAN.HUB
5/4/2019 9:00:00 AM,23.86,TEXAS.HUB
5/4/2019 9:00:00 AM,24.14,MS.HUB
5/4/2019 9:00:00 AM,24.06,ILLINOIS.HUB
5/4/2019 9:00:00 AM,24.98,INDIANA.HUB
5/4/2019 9:00:00 AM,22.1,MINN.HUB
5/4/2019 10:00:00 AM,24.75,INDIANA.HUB
5/4/2019 10:00:00 AM,23.93,TEXAS.HUB
5/4/2019 10:00:00 AM,24.06,MS.HUB
5/4/2019 10:00:00 AM,23.88,ARKANSAS.HUB
5/4/2019 10:00:00 AM,22.02,MINN.HUB
5/4/2019 10:00:00 AM,24.62,LOUISIANA.HUB
5/4/2019 10:00:00 AM,23.81,ILLINOIS.HUB
5/4/2019 10:00:00 AM,24.67,MICHIGAN.HUB
5/4/2019 11:00:00 AM,24.91,INDIANA.HUB
5/4/2019 11:00:00 AM,24.24,TEXAS.HUB
5/4/2019 11:00:00 AM,24.27,MS.HUB
5/4/2019 11:00:00 AM,24.14,ARKANSAS.HUB
5/4/2019 11:00:00 AM,22.3,MINN.HUB
5/4/2019 11:00:00 AM,24.85,LOUISIANA.HUB
5/4/2019 11:00:00 AM,24,ILLINOIS.HUB
5/4/2019 11:00:00 AM,24.74,MICHIGAN.HUB
5/4/2019 12:00:00 PM,24.17,INDIANA.HUB
5/4/2019 12:00:00 PM,23.85,TEXAS.HUB
5/4/2019 12:00:00 PM,23.68,MS.HUB
5/4/2019 12:00:00 PM,23.54,ARKANSAS.HUB
5/4/2019 12:00:00 PM,21.68,MINN.HUB
5/4/2019 12:00:00 PM,24.36,LOUISIANA.HUB
5/4/2019 12:00:00 PM,23.3,ILLINOIS.HUB
5/4/2019 12:00:00 PM,23.98,MICHIGAN.HUB
5/4/2019 1:00:00 PM,23.98,MICHIGAN.HUB
5/4/2019 1:00:00 PM,24.06,TEXAS.HUB
5/4/2019 1:00:00 PM,23.72,MS.HUB
5/4/2019 1:00:00 PM,23.3,ILLINOIS.HUB
5/4/2019 1:00:00 PM,24.15,INDIANA.HUB
5/4/2019 1:00:00 PM,21.56,MINN.HUB
5/4/2019 1:00:00 PM,23.64,ARKANSAS.HUB
5/4/2019 1:00:00 PM,24.47,LOUISIANA.HUB
5/4/2019 2:00:00 PM,23.3,ARKANSAS.HUB
5/4/2019 2:00:00 PM,22.8,ILLINOIS.HUB
5/4/2019 2:00:00 PM,23.63,INDIANA.HUB
5/4/2019 2:00:00 PM,24.21,LOUISIANA.HUB
5/4/2019 2:00:00 PM,23.45,MICHIGAN.HUB
5/4/2019 2:00:00 PM,21.02,MINN.HUB
5/4/2019 2:00:00 PM,23.35,MS.HUB
5/4/2019 2:00:00 PM,23.98,TEXAS.HUB
5/4/2019 3:00:00 PM,23.01,INDIANA.HUB
5/4/2019 3:00:00 PM,23.69,TEXAS.HUB
5/4/2019 3:00:00 PM,22.83,MS.HUB
5/4/2019 3:00:00 PM,22.74,ARKANSAS.HUB
5/4/2019 3:00:00 PM,20.43,MINN.HUB
5/4/2019 3:00:00 PM,23.79,LOUISIANA.HUB
5/4/2019 3:00:00 PM,22.2,ILLINOIS.HUB
5/4/2019 3:00:00 PM,22.84,MICHIGAN.HUB
5/4/2019 4:00:00 PM,23.59,INDIANA.HUB
5/4/2019 4:00:00 PM,24.34,TEXAS.HUB
5/4/2019 4:00:00 PM,23.43,MS.HUB
5/4/2019 4:00:00 PM,23.32,ARKANSAS.HUB
5/4/2019 4:00:00 PM,20.99,MINN.HUB
5/4/2019 4:00:00 PM,24.44,LOUISIANA.HUB
5/4/2019 4:00:00 PM,22.78,ILLINOIS.HUB
5/4/2019 4:00:00 PM,23.45,MICHIGAN.HUB
5/4/2019 5:00:00 PM,23.81,INDIANA.HUB
5/4/2019 5:00:00 PM,24.49,TEXAS.HUB
5/4/2019 5:00:00 PM,23.65,MS.HUB
5/4/2019 5:00:00 PM,23.53,ARKANSAS.HUB
5/4/2019 5:00:00 PM,21.26,MINN.HUB
5/4/2019 5:00:00 PM,24.67,LOUISIANA.HUB
5/4/2019 5:00:00 PM,23,ILLINOIS.HUB
5/4/2019 5:00:00 PM,23.67,MICHIGAN.HUB
5/4/2019 6:00:00 PM,23.51,INDIANA.HUB
5/4/2019 6:00:00 PM,24.24,TEXAS.HUB
5/4/2019 6:00:00 PM,23.41,MS.HUB
5/4/2019 6:00:00 PM,23.26,ARKANSAS.HUB
5/4/2019 6:00:00 PM,21.32,MINN.HUB
5/4/2019 6:00:00 PM,24.45,LOUISIANA.HUB
5/4/2019 6:00:00 PM,22.71,ILLINOIS.HUB
5/4/2019 6:00:00 PM,23.36,MICHIGAN.HUB
5/4/2019 7:00:00 PM,23.55,INDIANA.HUB
5/4/2019 7:00:00 PM,24.18,TEXAS.HUB
5/4/2019 7:00:00 PM,23.39,MS.HUB
5/4/2019 7:00:00 PM,23.2,ARKANSAS.HUB
5/4/2019 7:00:00 PM,21.52,MINN.HUB
5/4/2019 7:00:00 PM,24.37,LOUISIANA.HUB
5/4/2019 7:00:00 PM,22.72,ILLINOIS.HUB
5/4/2019 7:00:00 PM,23.45,MICHIGAN.HUB
5/4/2019 8:00:00 PM,22.86,INDIANA.HUB
5/4/2019 8:00:00 PM,23.63,TEXAS.HUB
5/4/2019 8:00:00 PM,22.81,MS.HUB
5/4/2019 8:00:00 PM,22.63,ARKANSAS.HUB
5/4/2019 8:00:00 PM,21.07,MINN.HUB
5/4/2019 8:00:00 PM,23.84,LOUISIANA.HUB
5/4/2019 8:00:00 PM,22.14,ILLINOIS.HUB
5/4/2019 8:00:00 PM,22.76,MICHIGAN.HUB
5/4/2019 9:00:00 PM,21.21,INDIANA.HUB
5/4/2019 9:00:00 PM,22.18,TEXAS.HUB
5/4/2019 9:00:00 PM,21.18,MS.HUB
5/4/2019 9:00:00 PM,21.1,ARKANSAS.HUB
5/4/2019 9:00:00 PM,19.65,MINN.HUB
5/4/2019 9:00:00 PM,22.51,LOUISIANA.HUB
5/4/2019 9:00:00 PM,20.56,ILLINOIS.HUB
5/4/2019 9:00:00 PM,21.05,MICHIGAN.HUB
5/4/2019 10:00:00 PM,20.4,INDIANA.HUB
5/4/2019 10:00:00 PM,21.06,TEXAS.HUB
5/4/2019 10:00:00 PM,20.29,MS.HUB
5/4/2019 10:00:00 PM,20.13,ARKANSAS.HUB
5/4/2019 10:00:00 PM,18.71,MINN.HUB
5/4/2019 10:00:00 PM,21.32,LOUISIANA.HUB
5/4/2019 10:00:00 PM,19.72,ILLINOIS.HUB
5/4/2019 10:00:00 PM,20.24,MICHIGAN.HUB
5/5/2019 10:00:00 PM,20.4,INDIANA.HUB
5/5/2019 10:00:00 PM,21.06,TEXAS.HUB
5/5/2019 10:00:00 PM,20.29,MS.HUB
5/5/2019 10:00:00 PM,20.13,ARKANSAS.HUB
5/5/2019 10:00:00 PM,18.71,MINN.HUB
5/5/2019 10:00:00 PM,21.32,LOUISIANA.HUB
5/5/2019 10:00:00 PM,19.72,ILLINOIS.HUB
5/5/2019 10:00:00 PM,20.24,MICHIGAN.HUB
5/5/2019 11:00:00 PM,17.24,ARKANSAS.HUB
5/5/2019 11:00:00 PM,16.85,ILLINOIS.HUB
5/5/2019 11:00:00 PM,17.6,INDIANA.HUB
5/5/2019 11:00:00 PM,17.87,LOUISIANA.HUB
5/5/2019 11:00:00 PM,17.35,MICHIGAN.HUB
5/5/2019 11:00:00 PM,15.61,MINN.HUB
5/5/2019 11:00:00 PM,17.32,MS.HUB
5/5/2019 11:00:00 PM,17.73,TEXAS.HUB
5/6/2019 12:00:00 AM,15.41,ARKANSAS.HUB
5/6/2019 12:00:00 AM,15.12,ILLINOIS.HUB
5/6/2019 12:00:00 AM,15.85,INDIANA.HUB
5/6/2019 12:00:00 AM,15.98,LOUISIANA.HUB
5/6/2019 12:00:00 AM,15.7,MICHIGAN.HUB
5/6/2019 12:00:00 AM,13.94,MINN.HUB
5/6/2019 12:00:00 AM,15.54,MS.HUB
5/6/2019 12:00:00 AM,15.87,TEXAS.HUB
5/6/2019 1:00:00 AM,14.19,ARKANSAS.HUB
5/6/2019 1:00:00 AM,14.7,LOUISIANA.HUB
5/6/2019 1:00:00 AM,14.45,MICHIGAN.HUB
5/6/2019 1:00:00 AM,14.66,TEXAS.HUB
5/6/2019 1:00:00 AM,14.32,MS.HUB
5/6/2019 1:00:00 AM,13.94,ILLINOIS.HUB
5/6/2019 1:00:00 AM,14.59,INDIANA.HUB
5/6/2019 1:00:00 AM,12.59,MINN.HUB
5/6/2019 2:00:00 AM,13.23,ARKANSAS.HUB
5/6/2019 2:00:00 AM,13.69,LOUISIANA.HUB
5/6/2019 2:00:00 AM,13.61,MICHIGAN.HUB
5/6/2019 2:00:00 AM,13.65,TEXAS.HUB
5/6/2019 2:00:00 AM,13.39,MS.HUB
5/6/2019 2:00:00 AM,13.1,ILLINOIS.HUB
5/6/2019 2:00:00 AM,13.73,INDIANA.HUB
5/6/2019 2:00:00 AM,12.19,MINN.HUB
5/6/2019 3:00:00 AM,12.21,ARKANSAS.HUB
5/6/2019 3:00:00 AM,12.61,LOUISIANA.HUB
5/6/2019 3:00:00 AM,12.7,MICHIGAN.HUB
5/6/2019 3:00:00 AM,12.58,TEXAS.HUB
5/6/2019 3:00:00 AM,12.36,MS.HUB
5/6/2019 3:00:00 AM,12.1,ILLINOIS.HUB
5/6/2019 3:00:00 AM,12.74,INDIANA.HUB
5/6/2019 3:00:00 AM,11.41,MINN.HUB
5/6/2019 4:00:00 AM,16.52,ARKANSAS.HUB
5/6/2019 4:00:00 AM,16.99,LOUISIANA.HUB
5/6/2019 4:00:00 AM,17.5,MICHIGAN.HUB
5/6/2019 4:00:00 AM,16.91,TEXAS.HUB
5/6/2019 4:00:00 AM,16.75,MS.HUB
5/6/2019 4:00:00 AM,16.48,ILLINOIS.HUB
5/6/2019 4:00:00 AM,17.5,INDIANA.HUB
5/6/2019 4:00:00 AM,15.44,MINN.HUB
5/6/2019 5:00:00 AM,20.29,ARKANSAS.HUB
5/6/2019 5:00:00 AM,20.78,LOUISIANA.HUB
5/6/2019 5:00:00 AM,21.75,MICHIGAN.HUB
5/6/2019 5:00:00 AM,20.49,TEXAS.HUB
5/6/2019 5:00:00 AM,20.56,MS.HUB
5/6/2019 5:00:00 AM,20.43,ILLINOIS.HUB
5/6/2019 5:00:00 AM,21.8,INDIANA.HUB
5/6/2019 5:00:00 AM,19.2,MINN.HUB
5/6/2019 6:00:00 AM,21.29,ARKANSAS.HUB
5/6/2019 6:00:00 AM,21.76,LOUISIANA.HUB
5/6/2019 6:00:00 AM,22.84,MICHIGAN.HUB
5/6/2019 6:00:00 AM,21.43,TEXAS.HUB
5/6/2019 6:00:00 AM,21.48,MS.HUB
5/6/2019 6:00:00 AM,21.5,ILLINOIS.HUB
5/6/2019 6:00:00 AM,22.84,INDIANA.HUB
5/6/2019 6:00:00 AM,20.1,MINN.HUB
5/6/2019 7:00:00 AM,23.73,INDIANA.HUB
5/6/2019 7:00:00 AM,22.15,TEXAS.HUB
5/6/2019 7:00:00 AM,22.32,MS.HUB
5/6/2019 7:00:00 AM,22.16,ARKANSAS.HUB
5/6/2019 7:00:00 AM,21.66,MINN.HUB
5/6/2019 7:00:00 AM,22.58,LOUISIANA.HUB
5/6/2019 7:00:00 AM,22.6,ILLINOIS.HUB
5/6/2019 7:00:00 AM,23.81,MICHIGAN.HUB
5/6/2019 8:00:00 AM,22.62,ARKANSAS.HUB
5/6/2019 8:00:00 AM,22.99,LOUISIANA.HUB
5/6/2019 8:00:00 AM,24.36,MICHIGAN.HUB
5/6/2019 8:00:00 AM,22.52,TEXAS.HUB
5/6/2019 8:00:00 AM,22.75,MS.HUB
5/6/2019 8:00:00 AM,23.32,ILLINOIS.HUB
5/6/2019 8:00:00 AM,24.24,INDIANA.HUB
5/6/2019 8:00:00 AM,22.24,MINN.HUB
5/6/2019 9:00:00 AM,23.89,ARKANSAS.HUB
5/6/2019 9:00:00 AM,24.24,LOUISIANA.HUB
5/6/2019 9:00:00 AM,25.48,MICHIGAN.HUB
5/6/2019 9:00:00 AM,23.69,TEXAS.HUB
5/6/2019 9:00:00 AM,23.97,MS.HUB
5/6/2019 9:00:00 AM,24.43,ILLINOIS.HUB
5/6/2019 9:00:00 AM,25.39,INDIANA.HUB
5/6/2019 9:00:00 AM,22.98,MINN.HUB
5/6/2019 10:00:00 AM,26.85,MICHIGAN.HUB
5/6/2019 10:00:00 AM,24.97,TEXAS.HUB
5/6/2019 10:00:00 AM,25.28,MS.HUB
5/6/2019 10:00:00 AM,25.63,ILLINOIS.HUB
5/6/2019 10:00:00 AM,26.63,INDIANA.HUB
5/6/2019 10:00:00 AM,24.22,MINN.HUB
5/6/2019 10:00:00 AM,25.4,ARKANSAS.HUB
5/6/2019 10:00:00 AM,25.48,LOUISIANA.HUB
5/6/2019 12:00:00 PM,25.67,ARKANSAS.HUB
5/6/2019 12:00:00 PM,25.99,LOUISIANA.HUB
5/6/2019 12:00:00 PM,26.18,MICHIGAN.HUB
5/6/2019 12:00:00 PM,25.65,TEXAS.HUB
5/6/2019 12:00:00 PM,25.5,MS.HUB
5/6/2019 12:00:00 PM,25.17,ILLINOIS.HUB
5/6/2019 12:00:00 PM,26.21,INDIANA.HUB
5/6/2019 12:00:00 PM,24.26,MINN.HUB
5/6/2019 1:00:00 PM,25.59,ARKANSAS.HUB
5/6/2019 1:00:00 PM,25.91,LOUISIANA.HUB
5/6/2019 1:00:00 PM,25.81,MICHIGAN.HUB
5/6/2019 1:00:00 PM,25.64,TEXAS.HUB
5/6/2019 1:00:00 PM,25.45,MS.HUB
5/6/2019 1:00:00 PM,24.83,ILLINOIS.HUB
5/6/2019 1:00:00 PM,25.97,INDIANA.HUB
5/6/2019 1:00:00 PM,11,MINN.HUB
5/6/2019 2:00:00 PM,26.73,ARKANSAS.HUB
5/6/2019 2:00:00 PM,27.03,LOUISIANA.HUB
5/6/2019 2:00:00 PM,26.65,MICHIGAN.HUB
5/6/2019 2:00:00 PM,27.09,TEXAS.HUB
5/6/2019 2:00:00 PM,26.6,MS.HUB
5/6/2019 2:00:00 PM,25.7,ILLINOIS.HUB
5/6/2019 2:00:00 PM,26.87,INDIANA.HUB
5/6/2019 2:00:00 PM,24.28,MINN.HUB
5/6/2019 3:00:00 PM,29.16,ARKANSAS.HUB
5/6/2019 3:00:00 PM,29.55,LOUISIANA.HUB
5/6/2019 3:00:00 PM,28.91,MICHIGAN.HUB
5/6/2019 3:00:00 PM,29.39,TEXAS.HUB
5/6/2019 3:00:00 PM,29.01,MS.HUB
5/6/2019 3:00:00 PM,27.87,ILLINOIS.HUB
5/6/2019 3:00:00 PM,29.13,INDIANA.HUB
5/6/2019 3:00:00 PM,26.17,MINN.HUB
5/6/2019 4:00:00 PM,25.16,MINN.HUB
5/6/2019 4:00:00 PM,27.98,ARKANSAS.HUB
5/6/2019 4:00:00 PM,27.94,LOUISIANA.HUB
5/6/2019 4:00:00 PM,27.6,MICHIGAN.HUB
5/6/2019 4:00:00 PM,29.88,TEXAS.HUB
5/6/2019 4:00:00 PM,27.93,MS.HUB
5/6/2019 4:00:00 PM,26.64,ILLINOIS.HUB
5/6/2019 4:00:00 PM,27.81,INDIANA.HUB
5/6/2019 5:00:00 PM,29.94,ARKANSAS.HUB
5/6/2019 5:00:00 PM,30.6,LOUISIANA.HUB
5/6/2019 5:00:00 PM,29.88,MICHIGAN.HUB
5/6/2019 5:00:00 PM,30.16,TEXAS.HUB
5/6/2019 5:00:00 PM,30.04,MS.HUB
5/6/2019 5:00:00 PM,28.83,ILLINOIS.HUB
5/6/2019 5:00:00 PM,30.08,INDIANA.HUB
5/6/2019 5:00:00 PM,27.18,MINN.HUB
5/6/2019 6:00:00 PM,29.42,ARKANSAS.HUB
5/6/2019 6:00:00 PM,29.94,LOUISIANA.HUB
5/6/2019 6:00:00 PM,29.84,MICHIGAN.HUB
5/6/2019 6:00:00 PM,29.39,TEXAS.HUB
5/6/2019 6:00:00 PM,29.51,MS.HUB
5/6/2019 6:00:00 PM,28.63,ILLINOIS.HUB
5/6/2019 6:00:00 PM,29.89,INDIANA.HUB
5/6/2019 6:00:00 PM,26.88,MINN.HUB
5/6/2019 7:00:00 PM,24.73,ARKANSAS.HUB
5/6/2019 7:00:00 PM,25.26,LOUISIANA.HUB
5/6/2019 7:00:00 PM,25.24,MICHIGAN.HUB
5/6/2019 7:00:00 PM,24.75,TEXAS.HUB
5/6/2019 7:00:00 PM,24.8,MS.HUB
5/6/2019 7:00:00 PM,24.12,ILLINOIS.HUB
5/6/2019 7:00:00 PM,25.19,INDIANA.HUB
5/6/2019 7:00:00 PM,22.92,MINN.HUB
5/6/2019 8:00:00 PM,24.64,ARKANSAS.HUB
5/6/2019 8:00:00 PM,25.26,LOUISIANA.HUB
5/6/2019 8:00:00 PM,25.24,MICHIGAN.HUB
5/6/2019 8:00:00 PM,24.87,TEXAS.HUB
5/6/2019 8:00:00 PM,24.72,MS.HUB
5/6/2019 8:00:00 PM,24.04,ILLINOIS.HUB
5/6/2019 8:00:00 PM,25.12,INDIANA.HUB
5/6/2019 8:00:00 PM,22.65,MINN.HUB
5/6/2019 9:00:00 PM,22.35,ARKANSAS.HUB
5/6/2019 9:00:00 PM,22.8,LOUISIANA.HUB
5/6/2019 9:00:00 PM,21.17,MICHIGAN.HUB
5/6/2019 9:00:00 PM,22.58,TEXAS.HUB
5/6/2019 9:00:00 PM,22.23,MS.HUB
5/6/2019 9:00:00 PM,20.33,ILLINOIS.HUB
5/6/2019 9:00:00 PM,21.15,INDIANA.HUB
5/6/2019 9:00:00 PM,17.89,MINN.HUB
5/6/2019 10:00:00 PM,20.97,ARKANSAS.HUB
5/6/2019 10:00:00 PM,21.27,LOUISIANA.HUB
5/6/2019 10:00:00 PM,20.34,MICHIGAN.HUB
5/6/2019 10:00:00 PM,21.08,TEXAS.HUB
5/6/2019 10:00:00 PM,20.7,MS.HUB
5/6/2019 10:00:00 PM,19.73,ILLINOIS.HUB
5/6/2019 10:00:00 PM,20.39,INDIANA.HUB
5/6/2019 10:00:00 PM,16.45,MINN.HUB
5/6/2019 11:00:00 PM,19.6,ARKANSAS.HUB
5/6/2019 11:00:00 PM,19.91,LOUISIANA.HUB
5/6/2019 11:00:00 PM,19.62,MICHIGAN.HUB
5/6/2019 11:00:00 PM,19.95,TEXAS.HUB
5/6/2019 11:00:00 PM,19.47,MS.HUB
5/6/2019 11:00:00 PM,19.35,ILLINOIS.HUB
