SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Multi-Family (2-4 Unit),4819 S Keeler Ave,Chicago,IL,60632,340000,5,3.0,CHI - Archer Heights,,,1927,2,,,Active,,,http://www.redfin.com/IL/Chicago/4819-S-Keeler-Ave-60632/home/14022242,MRED,11240033,N,Y,41.8053354,-87.7280934
MLS Listing,,Single Family Residential,7714 S Marquette Ave,Chicago,IL,60649,229000,5,3.0,CHI - South Shore,1587,,1905,2,144,,Active,,,http://www.redfin.com/IL/Chicago/7714-S-Marquette-Ave-60649/home/13217254,MRED,11240034,N,Y,41.7549548,-87.5588014
MLS Listing,,Multi-Family (2-4 Unit),9528 S Avenue N,Chicago,IL,60617,175000,7,3.0,CHI - East Side,,,1900,2,,,Active,,,http://www.redfin.com/IL/Chicago/9528-S-Ave-N-60617/home/13045379,MRED,11240025,N,Y,41.722041,-87.5390639
MLS Listing,,Condo/Co-op,9802 S Karlov Ave Unit C,Oak Lawn,IL,60453,169900,2,2.0,Parkshire Estates,1100,,1971,2,154,230,Active,,,http://www.redfin.com/IL/Oak-Lawn/9802-Karlov-Ave-60453/unit-C/home/13167948,MRED,11240010,N,Y,41.7146564,-87.7238943
MLS Listing,,Single Family Residential,6458 S Lamon Ave,Chicago,IL,60638,344900,3,2.0,CHI - Clearing,1198,3654,1989,2,288,,Active,,,http://www.redfin.com/IL/Chicago/6458-S-Lamon-Ave-60638/home/13994349,MRED,11239999,N,Y,41.7748401,-87.7448938
MLS Listing,,Multi-Family (2-4 Unit),5541 S Peoria St,Chicago,IL,60621,247000,7,2.0,CHI - Englewood,,3484,1905,2,,,Active,October-10-2021 12:00 PM,October-10-2021 12:30 PM,http://www.redfin.com/IL/Chicago/5541-S-Peoria-St-60621/unit-1/home/13941589,MRED,11239956,N,Y,41.792689,-87.6473802
MLS Listing,,Single Family Residential,6932 S Wolcott Ave,Chicago,IL,60636,89000,2,1.5,CHI - West Englewood,1000,3136,1929,2,89,,Active,,,http://www.redfin.com/IL/Chicago/6932-S-Wolcott-Ave-60636/home/13934632,MRED,11239942,N,Y,41.7674551,-87.6714339
MLS Listing,,Multi-Family (2-4 Unit),1018 W Marquette Rd,Chicago,IL,60621,219900,7,3.0,CHI - Englewood,,,,2,,,Active,,,http://www.redfin.com/IL/Chicago/1018-W-Marquette-Rd-60621/home/13932396,MRED,11239939,N,Y,41.7725533,-87.6503479
MLS Listing,,Single Family Residential,6034 S Talman Ave,Chicago,IL,60629,217000,3,1.5,CHI - Chicago Lawn,1451,,1950,2,150,,Active,,,http://www.redfin.com/IL/Chicago/6034-S-Talman-Ave-60629/home/14011769,MRED,11239923,N,Y,41.7836178,-87.6900978
MLS Listing,,Single Family Residential,8627 S Colfax Ave,Chicago,IL,60617,245000,5,2.0,CHI - South Chicago,1577,4373,1919,2,155,,Active,,,http://www.redfin.com/IL/Chicago/8627-S-Colfax-Ave-60617/home/13212756,MRED,11239898,N,Y,41.7382879,-87.5608867
MLS Listing,,Single Family Residential,6910 S Euclid Ave,Chicago,IL,60649,715000,6,3.5,Jackson Park Highlands,3700,6699,1918,2,193,,Active,,,http://www.redfin.com/IL/Chicago/6910-S-Euclid-Ave-60649/home/13927052,MRED,11239858,N,Y,41.7693645,-87.5779321
MLS Listing,,Multi-Family (2-4 Unit),5404 S Mozart St,Chicago,IL,60629,259900,8,2.0,CHI - Gage Park,,,1936,2,,,Active,,,http://www.redfin.com/IL/Chicago/5404-S-Mozart-St-60632/home/14017307,MRED,11239823,N,Y,41.795212,-87.6953787
MLS Listing,,Townhouse,6351 S Long Ave,Chicago,IL,60638,190000,2,1.0,CHI - Clearing,832,,1946,2,228,,Active,,,http://www.redfin.com/IL/Chicago/6351-Long-Ave-60638/home/13995294,MRED,11239806,N,Y,41.7767898,-87.7565804
MLS Listing,,Condo/Co-op,5516 S Indiana Ave #2,Chicago,IL,60637,159900,4,2.0,CHI - Washington Park,1500,,2004,2,107,150,Active,,,http://www.redfin.com/IL/Chicago/5516-S-Indiana-Ave-60637/unit-2/home/18924138,MRED,11239807,N,Y,41.7938011,-87.621292
MLS Listing,,Single Family Residential,8311 S Paxton Ave,Chicago,IL,60617,215900,4,2.0,CHI - South Chicago,1632,3624,1941,2,132,,Active,,,http://www.redfin.com/IL/Chicago/8311-S-Paxton-Ave-60617/home/13218141,MRED,11239798,N,Y,41.7440149,-87.5707325
MLS Listing,,Multi-Family (2-4 Unit),7027 S Washtenaw Ave,Chicago,IL,60029,229900,6,2.0,CHI - Chicago Lawn,,,1925,2,,,Active,,,http://www.redfin.com/IL/Chicago/7027-S-Washtenaw-Ave-60629/home/26831910,MRED,11239786,N,Y,41.7655529,-87.6903347
MLS Listing,,Multi-Family (2-4 Unit),8107 S South Shore Dr,Chicago,IL,60617,299000,5,2.0,CHI - South Chicago,,36590,1923,2,,,Active,,,http://www.redfin.com/IL/Chicago/8107-S-South-Shore-Dr-60617/unit-2/home/12557209,MRED,11239767,N,Y,41.7480737,-87.5476784
MLS Listing,,Multi-Family (2-4 Unit),7614 S Lowe Ave,Chicago,IL,60620,295000,7,2.0,CHI - Auburn Gresham,,,1900,2,,,Active,,,http://www.redfin.com/IL/Chicago/7614-S-Lowe-Ave-60620/home/13915642,MRED,11239720,N,Y,41.7555748,-87.6408276
MLS Listing,,Condo/Co-op,,Chicago,IL,60619,42500,1,1.0,CHI - Chatham,1000,,,2,43,,Active,,,http://www.redfin.com/IL/Chicago/Undisclosed-address-60619/home/176652647,MRED,11239710,N,Y,41.7459409,-87.6029562
MLS Listing,,Townhouse,9712 S Merrill Ave,Chicago,IL,60617,100000,2,1.0,Jeffery Manor,956,,1945,2,105,,Active,,,http://www.redfin.com/IL/Chicago/9712-S-Merrill-Ave-60617/home/13086198,MRED,11239695,N,Y,41.7184367,-87.5712127
MLS Listing,,Condo/Co-op,8232 S Michigan Ave Unit 2S,Chicago,IL,60619,121000,2,1.0,CHI - Chatham,1500,,1929,2,81,350,Active,,,http://www.redfin.com/IL/Chicago/8232-S-Michigan-Ave-60619/unit-2S/home/13227272,MRED,11239656,N,Y,41.744524,-87.62169
MLS Listing,,Single Family Residential,7048 S Saint Lawrence Ave,Chicago,IL,60637,299999,5,3.0,CHI - Greater Grand Crossing,2088,,1890,2,144,,Active,,,http://www.redfin.com/IL/Chicago/7048-S-St-Lawrence-Ave-60637/home/13928723,MRED,11239638,N,Y,41.7662237,-87.6107889
MLS Listing,,Single Family Residential,6334 S Talman Ave,Chicago,IL,60629,149900,2,1.0,Marquette Park,,3088,1922,2,,,Active,,,http://www.redfin.com/IL/Chicago/6334-S-Talman-Ave-60629/home/13988273,MRED,11239630,N,Y,41.7780647,-87.6899977
MLS Listing,,Single Family Residential,7145 S Maplewood Ave,Chicago,IL,60629,149900,5,2.0,CHI - Chicago Lawn,1700,3781,1926,2,88,,Active,,,http://www.redfin.com/IL/Chicago/7145-S-Maplewood-Ave-60629/home/13985258,MRED,11239622,N,Y,41.7632932,-87.6866283
MLS Listing,,Single Family Residential,7632 S Rhodes Ave,Chicago,IL,60619,89900,4,2.0,CHI - Greater Grand Crossing,1600,3101,1909,2,56,,Active,,,http://www.redfin.com/IL/Chicago/7632-S-Rhodes-Ave-60619/home/13917337,MRED,11239607,N,Y,41.7556049,-87.6116279
MLS Listing,,Multi-Family (2-4 Unit),8533 S Burnham Ave,Chicago,IL,60617,239900,6,3.0,CHI - South Chicago,,,1908,2,,,Active,,,http://www.redfin.com/IL/Chicago/8533-S-Burnham-Ave-60617/home/13212832,MRED,11239554,N,Y,41.7399347,-87.5560595
MLS Listing,,Single Family Residential,7141 S Troy St,Chicago,IL,60629,210000,4,1.0,CHI - Chicago Lawn,1062,,1954,2,198,,Active,,,http://www.redfin.com/IL/Chicago/7141-S-Troy-St-60629/home/13986708,MRED,11239536,N,Y,41.7632073,-87.7012691
MLS Listing,,Single Family Residential,6039 S Kenneth Ave,Chicago,IL,60629,180000,3,1.0,CHI - West Lawn,1258,,1920,2,143,,Active,,,http://www.redfin.com/IL/Chicago/6039-S-Kenneth-Ave-60629/home/14006358,MRED,11239517,N,Y,41.7828104,-87.7333928
MLS Listing,,Multi-Family (2-4 Unit),6735 S Perry Ave,Chicago,IL,60621,184900,4,2.0,CHI - Greater Grand Crossing,,7840,1893,2,,,Active,,,http://www.redfin.com/IL/Chicago/6735-S-Perry-Ave-60621/home/13930700,MRED,11239501,N,Y,41.7717077,-87.6280279
MLS Listing,,Single Family Residential,8730 S Parnell Ave,Chicago,IL,60620,230000,3,3.0,CHI - Auburn Gresham,1400,4155,1928,2,164,,Active,,,http://www.redfin.com/IL/Chicago/8730-S-Parnell-Ave-60620/home/13108215,MRED,11239425,N,Y,41.7350305,-87.6377822
MLS Listing,,Single Family Residential,6216 S Kostner Ave,Chicago,IL,60638,269000,6,3.0,CHI - West Lawn,1159,5227,1949,2,232,,Active,,,http://www.redfin.com/IL/Chicago/6216-S-Kostner-Ave-60629/home/14005091,MRED,11239417,N,Y,41.7798384,-87.7328639
MLS Listing,,Single Family Residential,9742 S Prospect Ave,Chicago,IL,60643,354900,4,3.0,CHI - Beverly,2070,8960,,2,171,,Active,October-9-2021 11:00 AM,October-9-2021 12:30 PM,http://www.redfin.com/IL/Chicago/9742-S-Prospect-Ave-60643/home/123509182,MRED,11239371,N,Y,41.7167594,-87.6646054
MLS Listing,,Multi-Family (2-4 Unit),5030 S Prairie Ave,Chicago,IL,60615,924000,9,6.0,Bronzeville,,,2021,2,,,Active,October-10-2021 01:00 PM,October-10-2021 02:30 PM,http://www.redfin.com/IL/Chicago/5030-S-Prairie-Ave-60615/unit-1ST/home/147832816,MRED,11239341,N,Y,41.802981,-87.6198632
MLS Listing,,Single Family Residential,7932 S Kildare Ave,Chicago,IL,60652,349900,5,2.0,CHI - Ashburn,2000,4769,,2,175,,Active,,,http://www.redfin.com/IL/Chicago/7932-S-Kildare-Ave-60652/home/13971875,MRED,11239314,N,Y,41.7483477,-87.7289205
MLS Listing,,Condo/Co-op,5530 S Shore Dr Unit 19B,Chicago,IL,60637,134000,2,1.0,CHI - Hyde Park,1100,,1949,2,122,1006,Active,,,http://www.redfin.com/IL/Chicago/5530-S-South-Shore-Dr-60637/unit-19B/home/13119922,MRED,11239257,N,Y,41.7943051,-87.5807796
MLS Listing,,Vacant Land,6518 S Winchester Ave,Chicago,IL,60636,20000,,,CHI - West Englewood,,3484,,2,,,Active,,,http://www.redfin.com/IL/Chicago/6518-S-Winchester-Ave-60636/home/40468868,MRED,11239194,N,Y,41.7750495,-87.6729284
MLS Listing,,Vacant Land,6116 S Honore St,Chicago,IL,60636,20000,,,CHI - West Englewood,,,,2,,,Active,,,http://www.redfin.com/IL/Chicago/6116-S-Honore-St-60636/home/147881840,MRED,11239193,N,Y,41.7824972,-87.6706753
MLS Listing,,Multi-Family (2-4 Unit),5815 S May St,Chicago,IL,60621,487000,16,6.0,CHI - Englewood,,15245,1972,2,,,Active,,,http://www.redfin.com/IL/Chicago/5815-S-May-St-60621/home/13940651,MRED,11239136,N,Y,41.788145,-87.6532483
MLS Listing,,Single Family Residential,9741 S Ellis Ave,Chicago,IL,60628,215000,3,2.0,Cottage Grove Heights,,4961,1942,2,,,Active,,,http://www.redfin.com/IL/Chicago/9741-S-Ellis-Ave-60628/home/13087153,MRED,11239127,N,Y,41.7173614,-87.5992066
MLS Listing,,Single Family Residential,2637 W 97th St,Evergreen Park,IL,60805,210000,3,1.0,Evergreen Park,1532,6150,1953,2,137,,Active,October-9-2021 01:00 PM,October-9-2021 03:00 PM,http://www.redfin.com/IL/Evergreen-Park/2637-W-97th-St-60805/home/13161586,MRED,11239022,N,Y,41.7170089,-87.6885634
MLS Listing,,Single Family Residential,828 E 87th Pl,Chicago,IL,60619,220000,4,2.0,CHI - Chatham,,3750,1888,2,,,Active,,,http://www.redfin.com/IL/Chicago/828-E-87th-Pl-60619/home/13115101,MRED,11238977,N,Y,41.7359943,-87.603498
MLS Listing,,Single Family Residential,7545 S Winchester Ave,Chicago,IL,60620,144500,3,1.0,CHI - Auburn Gresham,,3750,1926,2,,,Active,,,http://www.redfin.com/IL/Chicago/7545-S-Winchester-Ave-60620/home/13910323,MRED,11238976,N,Y,41.7561659,-87.6718095
MLS Listing,,Multi-Family (2-4 Unit),6916 S Michigan Ave,Chicago,IL,60637,330000,8,2.5,Park Manor,,3920,1905,2,,,Active,October-9-2021 11:00 AM,October-9-2021 01:00 PM,http://www.redfin.com/IL/Chicago/6916-S-Michigan-Ave-60637/unit-1/home/13929924,MRED,11238972,N,Y,41.7686718,-87.6220895
MLS Listing,,Multi-Family (2-4 Unit),7931 S Union Ave,Chicago,IL,60620,305000,7,2.0,CHI - Auburn Gresham,,,1909,2,,,Active,,,http://www.redfin.com/IL/Chicago/7931-S-Union-Ave-60620/unit-2/home/13228684,MRED,11238971,N,Y,41.7497458,-87.6412998
MLS Listing,,Single Family Residential,8505 S Indiana Ave,Chicago,IL,60619,239900,5,2.0,CHI - Chatham,2200,,,3,109,,Active,October-9-2021 11:00 AM,October-9-2021 01:00 PM,http://www.redfin.com/IL/Chicago/8505-S-Indiana-Ave-60619/home/13225651,MRED,11238960,N,Y,41.7398155,-87.6190814
MLS Listing,,Single Family Residential,8151 S Kilpatrick Ave,Chicago,IL,60652,310000,3,2.0,CHI - Ashburn,1783,5039,1955,3,174,,Active,,,http://www.redfin.com/IL/Chicago/8151-S-Kilpatrick-Ave-60652/home/13972157,MRED,11238958,N,Y,41.7442753,-87.7382493
MLS Listing,,Single Family Residential,5123 S Lawler Ave,Chicago,IL,60638,230000,3,2.0,CHI - Garfield Ridge,1052,,1958,3,219,,Active,,,http://www.redfin.com/IL/Chicago/5123-S-Lawler-Ave-60638/home/14024046,MRED,11238955,N,Y,41.7995341,-87.7487794
MLS Listing,,Single Family Residential,1268 W 74th Pl,Chicago,IL,60636,99999,4,1.5,CHI - West Englewood,1640,3123,1893,3,61,,Active,October-9-2021 10:00 AM,October-9-2021 12:00 PM,http://www.redfin.com/IL/Chicago/1268-W-74th-Pl-60636/home/13915263,MRED,11238937,N,Y,41.7588114,-87.6566295
MLS Listing,,Multi-Family (2-4 Unit),1517 E 69th St,Chicago,IL,60637,179000,6,2.0,CHI - South Shore,,3049,1905,3,,,Active,,,http://www.redfin.com/IL/Chicago/1517-E-69th-St-60637/home/13926854,MRED,11238927,N,Y,41.7694613,-87.5871761
MLS Listing,,Single Family Residential,6800 S Kostner Ave,Chicago,IL,60629,213000,3,1.5,CHI - West Lawn,1147,3750,1944,3,186,,Active,,,http://www.redfin.com/IL/Chicago/6800-S-Kostner-Ave-60629/home/13992766,MRED,11238898,N,Y,41.7693014,-87.7325604
MLS Listing,,Single Family Residential,644 E 93rd St E,Chicago,IL,60619,75900,3,2.0,CHI - Chatham,1035,3123,1905,3,73,,Active,,,http://www.redfin.com/IL/Chicago/644-E-93rd-St-60619/home/13108643,MRED,11238868,N,Y,41.7258369,-87.6076451
MLS Listing,,Single Family Residential,8627 S Euclid Ave,Chicago,IL,60617,315000,5,3.0,CHI - Avalon Park,2100,3750,1925,3,150,,Active,,,http://www.redfin.com/IL/Chicago/8627-S-Euclid-Ave-60617/home/13217714,MRED,11238856,N,Y,41.7380009,-87.5767469
MLS Listing,,Single Family Residential,1304 E 73rd St,Chicago,IL,60619,59900,3,1.0,CHI - South Shore,1081,4125,1915,3,55,,Active,,,http://www.redfin.com/IL/Chicago/1304-E-73rd-St-60619/home/13921233,MRED,11238854,N,Y,41.7625521,-87.5930418
MLS Listing,,Single Family Residential,,Chicago,IL,60619,300000,4,3.0,CHI - Avalon Park,1792,,1929,3,167,,Active,,,http://www.redfin.com/IL/Chicago/Undisclosed-address-60619/home/13220880,MRED,11238845,N,Y,41.7389657,-87.5894144
MLS Listing,,Single Family Residential,5039 S Leclaire Ave,Chicago,IL,60638,279900,4,1.5,CHI - Garfield Ridge,944,,1956,3,297,,Active,,,http://www.redfin.com/IL/Chicago/5039-S-Leclaire-Ave-60638/home/14024624,MRED,11238846,N,Y,41.8008354,-87.7500567
MLS Listing,,Single Family Residential,9553 S Yale Ave,Chicago,IL,60628,219900,3,1.5,CHI - Roseland,1200,3149,1969,3,183,,Active,,,http://www.redfin.com/IL/Chicago/9553-S-Yale-Ave-60628/home/13093072,MRED,11238832,N,Y,41.7200983,-87.6295799
MLS Listing,,Single Family Residential,8545 S Vernon Ave,Chicago,IL,60619,174900,4,2.0,CHI - Chatham,1387,6921,1925,3,126,,Active,,,http://www.redfin.com/IL/Chicago/8545-S-Vernon-Ave-60619/home/13223102,MRED,11238797,N,Y,41.7388264,-87.6126019
MLS Listing,,Single Family Residential,8342 S Paulina St,Chicago,IL,60620,99900,4,2.5,CHI - Auburn Gresham,1175,,1926,3,85,,Active,,,http://www.redfin.com/IL/Chicago/8342-S-Paulina-St-60620/home/13907012,MRED,11238790,N,Y,41.7417451,-87.6659153
MLS Listing,,Condo/Co-op,4850 S Lake Park Ave Unit 1803B,Chicago,IL,60615,27500,1,1.0,CHI - Kenwood,850,,1972,3,32,800,Active,,,http://www.redfin.com/IL/Chicago/4850-S-Lake-Park-Ave-60615/unit-1803B/home/175056671,MRED,11238757,N,Y,41.8068309,-87.5905143
MLS Listing,,Vacant Land,7540-42 S Ingleside St,Chicago,IL,60619,39000,,,CHI - Greater Grand Crossing,,,,3,,,Active,,,http://www.redfin.com/IL/Chicago/7540-S-Ingleside-Ave-60619/home/21780078,MRED,11238723,N,Y,41.757398,-87.6020379
MLS Listing,,Single Family Residential,7817 S Spaulding Ave,Chicago,IL,60652,280000,4,3.0,CHI - Ashburn,1200,3750,,3,233,,Active,,,http://www.redfin.com/IL/Chicago/7817-S-Spaulding-Ave-60652/home/13981120,MRED,11238647,N,Y,41.7510337,-87.7046181
MLS Listing,,Single Family Residential,8252 S Laflin St,Chicago,IL,60620,278500,5,2.0,CHI - Auburn Gresham,1600,4007,1925,3,174,,Active,,,http://www.redfin.com/IL/Chicago/8252-S-Laflin-St-60620/home/13230682,MRED,11238601,N,Y,41.7433576,-87.6610992
MLS Listing,,Multi-Family (2-4 Unit),7725 S Marshfield Ave,Chicago,IL,60620,220000,6,2.0,CHI - Auburn Gresham,,,1916,3,,,Active,,,http://www.redfin.com/IL/Chicago/7725-S-Marshfield-Ave-60620/unit-2/home/13910203,MRED,11238531,N,Y,41.7531788,-87.6643742
MLS Listing,,Condo/Co-op,1321 E Marquette Rd #1,Chicago,IL,60637,229900,3,2.0,CHI - Woodlawn,,,1950,3,,415,Active,October-9-2021 11:00 AM,October-9-2021 01:00 PM,http://www.redfin.com/IL/Chicago/1321-E-Marquette-Rd-60637/unit-1/home/39518267,MRED,11238094,N,Y,41.774896,-87.5936197
MLS Listing,,Single Family Residential,1311 W 97th Pl,Chicago,IL,60643,349900,5,3.0,CHI - Washington Heights,1800,,1920,3,194,,Active,,,http://www.redfin.com/IL/Chicago/1311-W-97th-Pl-60643/home/13097311,MRED,11238472,N,Y,41.7166472,-87.6558291
MLS Listing,,Single Family Residential,8121 S Winchester Ave,Chicago,IL,60620,320000,5,3.0,Gresham,3155,4129,1930,3,101,,Active,,,http://www.redfin.com/IL/Chicago/8121-S-Winchester-Ave-60620/home/13908396,MRED,11212569,N,Y,41.745901,-87.6715399
MLS Listing,,Townhouse,46 E 91st St,Chicago,IL,60619,50000,3,1.0,CHI - Chatham,1300,,1947,3,38,,Active,,,http://www.redfin.com/IL/Chicago/46-E-91st-St-60619/home/13113367,MRED,11238401,N,Y,41.729453,-87.6218881
MLS Listing,,Single Family Residential,3305 W 79th St,Chicago,IL,60652,265000,4,2.0,CHI - Ashburn,1040,2700,1962,3,255,,Active,,,http://www.redfin.com/IL/Chicago/3305-W-79th-St-60652/home/13966906,MRED,11238370,N,Y,41.7495281,-87.7051186
MLS Listing,,Single Family Residential,3769 W 78th St,Chicago,IL,60652,289000,4,2.0,CHI - Ashburn,1494,4038,1949,3,193,,Active,,,http://www.redfin.com/IL/Chicago/3769-W-78th-St-60652/home/13982149,MRED,11238361,N,Y,41.7512395,-87.7169345
MLS Listing,,Single Family Residential,7530 S Oglesby Ave,Chicago,IL,60649,249900,6,2.0,CHI - South Shore,,4094,,3,,,Active,October-9-2021 03:00 PM,October-9-2021 04:00 PM,http://www.redfin.com/IL/Chicago/7530-S-Oglesby-Ave-60649/home/13922677,MRED,11238349,N,Y,41.7580996,-87.5678755
MLS Listing,,Multi-Family (2-4 Unit),5430 S Laflin St,Chicago,IL,60609,69900,9,4.0,CHI - New City,,,1894,3,,,Active,,,http://www.redfin.com/IL/Chicago/5430-S-Laflin-St-60609/home/13953534,MRED,11238320,N,Y,41.7949767,-87.6624863
MLS Listing,,Single Family Residential,10144 S Artesian Ave,Chicago,IL,60655,349000,4,3.0,CHI - Beverly,1776,5000,1951,3,197,,Active,,,http://www.redfin.com/IL/Chicago/10144-S-Artesian-Ave-60655/home/13158558,MRED,11238143,N,Y,41.7086585,-87.6832875
MLS Listing,,Single Family Residential,8057 S Woodlawn Ave,Chicago,IL,60619,299000,3,3.0,CHI - Avalon Park,2461,6669,1885,3,121,,Active,,,http://www.redfin.com/IL/Chicago/8057-S-Woodlawn-Ave-60619/home/13222926,MRED,11238084,N,Y,41.7479075,-87.5951256
MLS Listing,,Vacant Land,4901 W 47th St,Chicago,IL,60638,,,,CHI - Garfield Ridge,,26136,,3,,,Active,,,http://www.redfin.com/IL/Chicago/4901-W-47th-St-60638/home/176643206,MRED,11238081,N,Y,41.8073232,-87.7460024
MLS Listing,,Single Family Residential,4729 S Kostner Ave,Chicago,IL,60632,295900,5,2.0,CHI - Archer Heights,1368,3781,1951,3,216,,Active,,,http://www.redfin.com/IL/Chicago/4729-S-Kostner-Ave-60632/home/14022056,MRED,11238050,N,Y,41.8068703,-87.7330947
MLS Listing,,Single Family Residential,3909 W 57th St,Chicago,IL,60629,260000,5,3.0,CHI - West Elsdon,1450,,1926,3,179,,Active,,,http://www.redfin.com/IL/Chicago/3909-W-57th-St-60629/home/14011374,MRED,11238037,N,Y,41.7893928,-87.7210521
MLS Listing,,Single Family Residential,6600 S Kostner Ave,Chicago,IL,60629,269900,4,2.0,CHI - West Lawn,928,3571,1953,3,291,,Active,,,http://www.redfin.com/IL/Chicago/6600-S-Kostner-Ave-60629/home/13994571,MRED,11223568,N,Y,41.7729583,-87.7326331
MLS Listing,,Single Family Residential,74 E 102nd St,Chicago,IL,60628,92000,4,1.0,CHI - Roseland,1800,6865,,3,51,,Active,,,http://www.redfin.com/IL/Chicago/74-E-102nd-St-60628/home/13088139,MRED,11237965,N,Y,41.7092507,-87.6207012
MLS Listing,,Single Family Residential,7042 S Rockwell St,Chicago,IL,60629,235000,7,3.0,CHI - Chicago Lawn,1700,3388,1925,3,138,,Active,,,http://www.redfin.com/IL/Chicago/7042-S-Rockwell-St-60629/home/13986453,MRED,11237954,N,Y,41.7651171,-87.6884575
MLS Listing,,Townhouse,1505 E 76th St,Chicago,IL,60619,115000,3,1.5,CHI - South Shore,1200,,1969,3,96,,Active,,,http://www.redfin.com/IL/Chicago/1505-E-76th-St-60619/home/13920109,MRED,11237932,N,Y,41.7566603,-87.5879809
MLS Listing,,Townhouse,1134 E 81st St Unit F,Chicago,IL,60619,95000,2,1.5,CHI - Avalon Park,1200,,1972,3,79,,Active,,,http://www.redfin.com/IL/Chicago/1134-E-81st-St-60619/unit-F/home/13223081,MRED,11237931,N,Y,41.7490817,-87.5964568
MLS Listing,,Townhouse,1132 E 81st St Unit H,Chicago,IL,60619,92500,2,1.5,CHI - Avalon Park,1200,,1972,3,77,,Active,,,http://www.redfin.com/IL/Chicago/1132-E-81st-St-60619/unit-H/home/13223302,MRED,11237930,N,Y,41.748757,-87.5964149
MLS Listing,,Multi-Family (2-4 Unit),7649 S May St,Chicago,IL,60620,219000,6,2.0,CHI - Auburn Gresham,,,1915,4,,,Active,,,http://www.redfin.com/IL/Chicago/7649-S-May-St-60620/home/13913992,MRED,11237888,N,Y,41.7545286,-87.6523905
MLS Listing,,Single Family Residential,711 W 88th St,Chicago,IL,60620,160000,5,1.0,CHI - Auburn Gresham,1500,2265,1890,4,107,,Active,,,http://www.redfin.com/IL/Chicago/711-W-88th-St-60620/home/13108297,MRED,11237832,N,Y,41.7342054,-87.6416274
MLS Listing,,Single Family Residential,4332 W 82nd Pl,Chicago,IL,60652,319999,5,2.5,Crestline,2400,5854,1956,4,133,,Active,October-10-2021 12:00 PM,October-10-2021 03:00 PM,http://www.redfin.com/IL/Chicago/4332-W-82nd-Pl-60652/home/13968917,MRED,11237758,N,Y,41.7429649,-87.7309019
MLS Listing,,Multi-Family (2-4 Unit),8527 S Buffalo Ave,Chicago,IL,60617,109900,8,4.0,CHI - South Chicago,,3049,1890,4,,,Active,,,http://www.redfin.com/IL/Chicago/8527-S-Buffalo-Ave-60617/home/13211793,MRED,11237746,N,Y,41.740298,-87.5438928
MLS Listing,,Single Family Residential,7808 S Vernon Ave,Chicago,IL,60619,200000,4,1.0,CHI - Greater Grand Crossing,1100,,1918,4,182,,Active,,,http://www.redfin.com/IL/Chicago/7808-S-Vernon-Ave-60619/home/13918047,MRED,11237736,N,Y,41.7526124,-87.6139518
MLS Listing,,Single Family Residential,6804 S Maplewood Ave,Chicago,IL,60629,315000,5,3.0,CHI - Chicago Lawn,2100,3149,1963,4,150,,Active,,,http://www.redfin.com/IL/Chicago/6804-S-Maplewood-Ave-60629/home/13987118,MRED,11237709,N,Y,41.7698051,-87.6873311
MLS Listing,,Single Family Residential,7401 S Langley Ave,Chicago,IL,60619,150000,4,1.5,CHI - Greater Grand Crossing,1353,3136,1890,4,111,,Active,,,http://www.redfin.com/IL/Chicago/7401-S-Langley-Ave-60619/home/12582830,MRED,11237678,N,Y,41.7602526,-87.6076258
MLS Listing,,Multi-Family (2-4 Unit),8114 S Sangamon St S,Chicago,IL,60620,177900,6,3.0,CHI - Auburn Gresham,,4356,1921,4,,,Active,,,http://www.redfin.com/IL/Chicago/8114-S-Sangamon-St-60620/home/13906634,MRED,11184370,N,Y,41.7464319,-87.6479198
MLS Listing,,Single Family Residential,5041 S Kilpatrick Ave,Chicago,IL,60632,325000,5,3.0,CHI - Garfield Ridge,1955,3781,1956,4,166,,Active,,,http://www.redfin.com/IL/Chicago/5041-S-Kilpatrick-Ave-60632/home/14022755,MRED,11233011,N,Y,41.800988,-87.7402608
MLS Listing,,Single Family Residential,6514 S Keating Ave,Chicago,IL,60629,345000,5,3.0,CHI - Clearing,2070,3750,1931,4,167,,Active,,,http://www.redfin.com/IL/Chicago/6514-S-Keating-Ave-60629/home/13995023,MRED,11237544,N,Y,41.7743706,-87.7412495
MLS Listing,,Single Family Residential,4750 S Maplewood Ave,Chicago,IL,60632,594900,4,3.5,CHI - Brighton Park,2700,,2021,4,220,,Active,,,http://www.redfin.com/IL/Chicago/4750-S-Maplewood-Ave-60632/home/147722953,MRED,11237513,N,Y,41.806772,-87.688404
MLS Listing,,Condo/Co-op,7321 S South Shore Dr Unit 9A,Chicago,IL,60649,249999,4,3.0,CHI - South Shore,2200,,1928,4,114,1071,Active,,,http://www.redfin.com/IL/Chicago/7321-S-South-Shore-Dr-60649/unit-9A/home/40422090,MRED,11227577,N,Y,41.7636521,-87.5594386
